"ID","SE1A","SE2A","SE3A","SE4A","SE5A","SE6A","SE7A","SE8A","SE9A","SE10A","SE11A","SE12A","SE13A","SE14A","SE15A","SE16A","SE17A","SE18A","SE19A","SE20A","SE21A","SE22A","SE23A","SE24A","SE25A","SE26A","SE27A","SE28A","SE29A","SE30A","SE31A","SE32A","SE33A","SE34A","SE35A","SE36A","SE37A","SE38A","SE39A","SE40A","SE41A","SE42A","SE43A","SE44A","SE45A","SE46A","SE47A","SE48A","SE49A","SE50A","SE51A","SE52A"
"ded222c7ca605c57684c8c8d62861f19",4,0,5,3,0,0,7,0,8,8,6,7,4,0,5,2,0,7,0,10,8,9,5,0,0,0,9,0,3,7,4,0,0,0,6,0,9,0,8,4,3,0,0,0,0,6,0,11,4,0,6,0
"dfa361f7df24b0833f6127bacd39ee37",10,39,0,0,38,44,0,17,52,61,61,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,0,0,0,0,0,0,0,0
"dfbff6a782824dc0507d4a9bea98181f",0,0,0,0,0,0,0,10,0,0,17,13,0,0,0,24,12,13,0,0,14,0,0,0,0,0,0,8,6,0,0,18,18,0,0,0,0,0,8,15,0,20,30,24,14,19,14,18,15,11,14,13
"e04243e304e9f2989f8f1b50369757f1",18,0,0,37,23,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,19,0,46,0,0,16,1
"e05fb439ed4f9d0a183d061d3a116891",0,14,0,10,0,0,16,20,0,29,23,0,0,0,38,0,25,0,0,0,25,22,22,19,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
"e102b32b0f4166ef1557580b0c32c1e3",0,9,15,0,13,4,0,11,11,0,8,8,6,14,11,7,23,16,10,11,27,52,20,14,24,40,0,12,13,23,13,21,22,8,11,15,8,16,13,15,11,0,8,0,19,9,15,14,0,0,15,1
"e155883561874e5226c347146b69a356",0,7,0,0,18,7,0,7,5,8,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,8,0,0,4,0,5,0,0,0,9,0,20,0,0,4,0,0,0,0,0
"e1768c34b09274e757e214ed45b5d3b3",5,0,0,5,0,0,0,0,0,4,2,6,13,12,12,14,14,8,5,13,6,5,0,3,0,0,0,8,13,2,4,0,0,3,0,3,0,0,14,2,12,0,0,0,0,0,0,0,0,0,0,0
"e1c8e80cf8a96d64ad4d21df37e35b6b",13,0,0,10,0,0,10,4,3,5,6,12,16,11,10,20,3,7,17,9,11,7,4,0,6,5,7,12,8,8,3,2,0,5,4,11,11,7,14,10,10,12,7,0,6,3,10,10,6,14,17,13
"e1fb192a91486d38d0839706dda8442f",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,18,24
"e234c0d07b0652afe259ec8b7d551ecb",0,0,0,0,0,0,0,0,6,6,7,0,10,9,8,11,7,0,10,0,0,7,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,5
"e2463d372da24474793ea5f521db64bb",0,8,0,0,12,6,0,0,8,0,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0
"e25ef47f374d93454b340499c284a37e",40,7,9,47,7,0,24,4,35,71,45,67,94,87,62,81,58,51,62,48,43,38,12,26,17,9,23,29,48,44,39,31,46,51,61,52,64,62,53,47,51,64,30,10,69,52,48,89,58,66,86,87
"e268ce5265b37c8da22c5bb5051dc0f3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,6,0,0,0,0,13,0,16,15,21,14,7,11,3,0,9,0,25,0,8,0,3,0,4,2,7,0,1
"e2c083a04bba36f7f3519d40a2944a58",0,0,0,8,0,0,0,0,0,0,0,0,7,6,0,18,0,0,23,11,0,0,0,0,0,0,0,10,0,0,0,8,0,0,4,0,0,0,8,6,0,0,0,0,0,0,0,3,0,0,3,2
"e2e0b077c02e47e366c171302f3d8ed1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,11,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
"e335f74033bc634af43ee6baa84fa247",10,28,25,11,39,24,23,26,22,15,31,31,13,20,23,6,16,17,7,15,40,42,21,13,15,36,41,3,4,18,7,16,20,0,13,9,9,10,12,24,10,15,9,8,15,26,36,13,18,13,24,12
"e36bb4268ac52a9f32b836f53f3ccd7e",3,5,4,5,4,1,0,0,0,4,6,2,6,4,0,3,4,4,0,5,6,4,3,4,0,0,0,0,0,3,0,3,0,0,4,0,4,8,0,1,1,0,3,0,0,4,0,7,3,0,3,3
"e38bafa6321bd4ed4b15f934c3eb652c",75,336,376,248,287,190,113,130,78,67,84,84,22,48,67,47,89,106,61,146,246,232,127,56,138,265,90,50,77,102,49,106,185,82,56,93,85,56,75,310,41,72,62,117,164,226,277,208,168,229,220,129
"e39deaa533eb1ad8769f137e14397498",15,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,9,10,12,8,11,0,19,8,14,0,13,11,9,14,0,0,0,8,5,10,0,4,7,17,8,0,0,6,0,21,0,0,13,9
"e3a0a2d8316f0af7d48c8284931cc8e5",0,5,0,0,17,6,0,0,15,5,8,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,13,0,0,0,0,0,0,0,3
"e3a9a759065b18ac9a8c0d363cd4e371",16,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,17,20,0,0,0,0,10,0,9,0,9,0,9,12,0,0,0,0,12,0,0,0,0,0,0
"e416d0916760d2fc17b616e2ac3ad855",49,33,39,53,43,59,56,59,53,42,52,61,39,43,31,18,20,18,14,12,9,0,4,0,0,0,0,0,0,0,0,0,0,0,5,8,8,4,23,3,1,7,8,3,16,18,15,18,13,21,23,24
"e4452a2addb8dcad50e0966ef9ccfb6e",33,38,49,33,31,50,44,33,69,44,60,52,49,45,55,45,74,37,29,35,49,43,27,29,32,34,9,17,18,22,20,45,26,21,25,26,21,32,65,18,18,13,26,22,21,19,17,13,14,17,14,4
"e4b861d225742338e0eb2024265992f7",9,7,17,6,9,10,0,11,3,6,9,0,0,6,0,0,0,7,0,4,0,8,2,0,0,6,0,0,0,0,5,0,4,0,0,7,0,0,3,4,2,0,0,0,0,0,15,5,9,10,10,5
"e4cb530bdc7be4557b85c08cfeb4c23a",903,1593,1056,291,241,116,193,22,19,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e4f7af2df9b1aad67bb262bff5dc6d67",10,15,18,11,13,13,15,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"e51072f054476c7d775a498ebc7dfcb7",20,32,19,8,0,24,24,22,36,32,31,38,41,46,40,26,40,21,7,12,0,0,0,0,0,0,0,8,9,15,29,50,53,56,65,79,94,78,33,73,21,72,58,75,57,36,35,38,28,28,24,29
"e52aa58caacbf5965f7881de8af01e50",0,0,1,0,0,2,0,2,1,4,2,0,0,9,10,3,17,10,0,6,10,5,5,3,7,10,0,3,7,10,5,10,11,12,5,7,5,4,9,1,10,4,2,0,0,4,8,7,5,5,4,2
"e537cfbc890f48d75ee3addea8f7f0c5",11,6,0,8,0,0,16,2,0,0,0,6,4,0,4,11,0,8,0,5,4,0,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,6
"e5c19d7800b18015f3a917fc015fc42f",3,9,0,3,10,8,0,4,11,7,4,7,0,0,0,0,1,0,0,0,0,0,10,0,0,1,8,0,0,0,0,0,3,0,0,2,2,0,0,0,0,0,0,13,3,1,0,0,4,0,0,0
"e618ba5cd2c70e833352bba6cc98abd1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,24,0,0,0
"e68311475d815696d032140a72446a25",6,0,0,7,0,0,0,8,6,6,6,13,15,0,11,6,9,5,3,8,0,8,0,6,0,0,0,0,0,4,0,0,7,5,0,4,4,4,0,2,6,0,10,0,8,2,8,0,0,0,8,10
"e68c674b1a1a7605afd87276062dc93e",51,45,54,33,43,37,46,58,42,50,50,40,31,45,50,33,42,27,34,34,41,32,30,31,38,24,0,20,30,24,15,26,39,22,39,45,49,40,34,42,28,55,65,44,57,68,76,39,35,43,31,27
"e6fcd08782725a0157bbd7091d46a9b3",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,21,7,0,0,2,0,0,0,0,6,0,6,0,5,0,5,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,4,0
"e74512b99413f0b4439518a43f4463cb",21,21,26,26,17,19,0,0,23,21,14,30,32,17,23,17,22,19,0,0,0,0,15,7,0,9,0,0,0,0,17,0,0,0,13,27,22,14,19,3,12,15,13,20,24,35,41,36,52,28,23,16
"e7a62ca896ccdb70816a8fd36b85dbc8",0,0,0,0,0,0,0,0,7,7,0,0,6,0,8,0,16,0,0,12,23,18,19,34,27,19,0,0,17,28,15,25,25,18,7,11,13,8,0,5,17,0,0,0,0,4,0,0,9,0,0,7
"e7bea8e0a3da14d0edd160299920cb14",0,0,0,0,0,0,0,0,0,0,0,0,2,8,9,17,0,0,4,6,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,0,0,8,7,4,7,0,0,1,0,0,0,0,0,0,3
"e7d4b987ce220d8df580ead0604c94af",31,55,105,56,81,112,85,60,71,51,39,34,31,30,35,32,33,22,13,21,26,18,10,18,10,6,0,0,0,7,0,9,0,0,0,0,0,0,22,3,6,0,0,0,0,11,12,0,16,24,27,17
"e80b643d0cf2df504406db2f380b5d6d",57,21,17,78,27,4,37,20,16,19,24,34,57,48,44,41,33,32,14,28,16,16,9,11,10,17,16,34,30,19,13,6,17,26,20,31,36,15,33,35,27,50,17,15,22,21,24,47,18,48,41,43
"e83913c4cc7b6a80e0cddb2fa2b484aa",0,0,6,0,5,8,0,7,17,6,4,7,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e865f29a716e8d51f83931befa951240",0,0,0,2,4,3,0,0,0,1,4,2,1,6,5,3,0,0,5,3,7,0,5,0,0,2,16,3,0,0,2,0,0,0,0,4,4,0,3,7,1,0,2,0,3,7,3,8,2,5,0,8
"e8724520788bb38a7f9d22c91318f016",111,80,88,152,155,52,121,95,69,66,61,95,91,88,84,73,72,63,43,52,74,78,44,53,76,58,68,54,71,99,57,81,82,79,70,73,67,59,65,66,41,61,56,25,99,71,88,93,67,106,74,83
"e895fe99c0c8aa5adb6d1e2acffda67a",0,0,0,0,6,4,0,7,10,6,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
"e8ac654ebac89873dc84c24f7119fb50",6,0,0,0,0,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,9,0,2,0,0,4,0,0,0,5,8,0,0,0,0
"e8b33446e2061105dd7703ad4d1ca443",84,76,77,89,133,172,154,147,77,46,55,31,56,53,44,41,32,31,25,43,35,33,21,40,31,16,26,20,25,31,33,41,47,29,56,86,78,98,39,66,21,132,99,61,51,42,48,95,71,154,123,148
"e8fca6f4910840f6b7e832d7315406e2",148,43,73,104,83,46,85,84,39,33,45,52,97,77,71,58,113,128,148,116,91,50,58,53,30,21,37,52,42,39,41,26,33,37,30,23,26,23,124,32,34,48,35,31,35,33,29,79,30,56,73,93
"ea503da4d5ee5b47358f7cfc9ccd9f8b",0,13,19,17,19,20,0,24,17,20,33,21,12,0,0,11,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2,0,0,0,0,11,19,21,0,10,12,13,14
"ea9d6f103196243eccf5353bb3bf60d4",22,21,0,0,21,0,45,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,26,28,10,11
"eaae29bb875f4b3c26d1a72067d4ad1e",2,5,3,0,3,0,0,3,6,2,3,6,6,4,2,8,4,8,4,6,10,6,0,0,0,2,0,0,0,2,2,0,0,0,0,0,0,0,4,2,1,0,0,0,0,0,0,0,0,0,3,0
"eabf73b3f6f63546409c16ada4b34650",0,0,3,2,5,0,4,2,8,8,6,5,0,5,6,6,0,4,0,0,0,0,0,3,0,0,0,1,0,1,0,4,0,0,0,1,3,0,0,0,1,0,0,0,3,1,8,0,6,0,4,0
"ead6bef026433e69c69c0287ccb75dbe",0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,12,0,6,0,0,4,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,1,0,0,0,8,16,11,10,14,10,21,12,8
"eb2cf82bc12b86f56af7052246a1e8b7",0,3,0,0,2,5,0,0,3,12,15,0,13,0,20,0,0,0,0,0,16,11,0,0,12,0,0,12,0,9,17,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"eb629a14a72ff5840370b2932522e104",4,5,10,1,10,1,0,13,4,3,6,10,5,8,0,4,4,3,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,2,2,0,1,3,2,4
"ebe436474d9095dc2383ae105e2c83bc",0,0,19,20,0,7,0,7,21,19,18,22,10,0,12,0,0,0,0,0,14,17,11,0,0,14,0,0,0,0,0,21,26,0,17,10,17,9,0,23,2,0,0,0,0,15,22,26,23,0,20,13
"ec6732c2e0d4cf64b3d0350e7fe3defb",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,2
"ed56673b3c57eb707ded484dd911832a",0,0,0,10,0,9,14,8,0,0,0,6,8,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,6,0
"ed87b725f64bc315435ef8faf099e087",0,11,0,0,0,23,0,19,0,9,22,0,0,0,12,0,0,2,0,0,0,1,0,0,0,0,0,0,0,5,7,10,20,16,10,23,16,24,0,7,5,18,0,24,0,0,0,0,0,0,0,0
"ed8b25f7b39353b372c7e2e2449a6bf1",0,0,0,0,0,0,0,0,3,3,6,6,5,13,17,14,13,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,2,0,0,0,0,0,0,0,4,0,0,5
"edb114398ced5bf958f4f404493a6642",26,15,16,26,10,18,19,27,6,19,19,26,30,29,26,23,13,11,6,12,0,8,6,7,9,6,6,5,4,5,0,5,4,7,4,3,4,4,18,12,7,25,10,9,7,7,2,22,7,13,14,16
"edcee9ae6196e011c79d9763cfa748db",15,20,24,7,18,7,0,14,11,10,11,21,11,15,18,8,10,15,0,7,16,17,10,0,8,15,0,9,7,0,0,7,13,7,18,14,8,15,21,18,10,6,0,8,15,18,31,13,9,12,17,12
"edfd4e535935b9e6ae85cecbfeb3f857",12,0,25,0,0,0,34,0,0,22,23,30,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,17
"ee08ce4fbefc6074496945d827df0b66",0,0,0,0,0,0,0,14,0,25,0,0,13,15,12,12,36,35,16,27,48,50,39,40,41,25,0,16,34,16,17,17,24,18,16,16,16,0,31,15,15,0,0,0,0,0,7,0,0,0,0,0
"ee1611ce2c4b4f8ace9b11a32a43d0d5",9,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,11,0,18,15,13,17
"eea487e1950f3d34ba497e3d03d56f9f",0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,7,0,7,10
"eecf158869f190e33a24d698ededdf2f",0,3,0,0,1,1,3,4,3,9,4,10,8,5,12,0,6,10,3,5,7,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,10,1,5,0,0,0,0,7,3,0,0,0,7,2
"f0251ae1f45621e16745ce99443f242c",26,42,51,39,24,19,47,26,11,24,0,0,0,0,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0
"f0ac5432e9b30c09990cbb149bf51215",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5,11,0,5,7,0,6,0,6,0,0,0,9,5,0,0,0,0,0,4,0,0,3,6,0,6,0,0,2,5,0,0,0,0,0
"f11144d0e47cfcff85e7cc7b67b54420",2,4,0,7,0,4,0,4,4,6,6,7,6,11,11,10,14,13,10,11,13,10,6,7,11,5,0,4,3,5,0,11,6,6,5,4,7,0,12,7,9,8,5,1,2,7,4,0,0,8,4,5
"f12ce8317349a2b1d9b853cf403f9b6d",28,0,0,14,2,0,9,9,7,10,9,13,8,27,11,11,11,12,15,11,0,7,0,0,0,0,0,6,0,0,1,0,0,0,0,0,0,4,9,0,2,9,0,0,8,5,4,9,8,22,13,11
"f18233628fe5d04f4f37b0a231566c36",30,20,0,61,39,15,0,37,41,41,31,31,47,41,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,31,30,0,32,0,0,0,0,39,37,24,39,0,43,34,38
"f1c5081fdd36b7aaa8b2f0c1a4235d43",0,0,5,0,10,7,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,9,11,7,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,10,5,7,0,10,8,14,21,9,10,0,0,3
"f1e3e754059e7ec0180fb5256253ea82",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,7,6,6,0,9,6,7,6,16,18,13,6,7,7,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0
"f21f9a7ccdd79de8236ffe58931cdbd6",1,4,0,0,0,0,0,0,0,4,7,0,0,5,0,2,0,4,0,5,8,9,7,11,7,6,6,5,3,7,4,7,5,6,7,11,8,7,0,3,9,0,3,0,7,2,5,8,0,0,4,4
"f2c127d6c65894d57e7977bbfb94689b",7,8,6,0,0,9,0,6,7,9,10,11,0,0,0,7,0,12,7,0,13,8,8,0,11,0,0,0,0,5,8,9,0,0,8,0,6,0,0,12,3,0,0,4,5,8,12,11,6,8,8,0
"f3038daa370b26fd9677a1805821565b",39,46,59,37,46,61,85,50,43,44,30,33,31,39,40,36,30,31,36,32,13,27,13,22,0,13,0,0,0,19,14,23,0,0,0,0,19,17,38,9,8,25,24,21,30,25,22,28,47,29,27,49
"f34cdcd73e535507d29c29b19d01f658",291,171,151,340,205,195,324,308,222,198,252,234,281,273,208,218,207,164,164,171,169,160,135,119,106,121,181,179,156,137,122,195,209,111,172,201,204,241,202,249,132,297,246,156,329,213,206,365,238,290,311,254
"f36c50279a8fa1c121cb9dda1ab1cb42",0,45,36,66,95,47,0,74,61,63,74,69,97,73,0,54,77,85,32,46,69,0,0,0,0,32,0,0,0,0,0,65,74,0,60,48,0,45,105,45,17,74,0,77,77,57,55,74,43,74,85,55
"f38ddc9a4556a872ce3ee8607f098d18",0,0,0,0,0,0,0,2,2,4,1,0,9,8,6,2,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,2,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"f39fbafdbc6aba623f1e1a7dd409c7fd",0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,12,0,10,0,0,12,8,0,0,0,8,3,0,0,10,8,0,7,9,7,2,4,0,0,0,0,0,7,7,0,0,0,0
"f3b853b187af8462c151e44fc16858f0",0,0,0,0,0,0,0,0,0,1,2,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,12,4,0,2,0,2,0,6,0,0,8,5,0,0,0,0,5,0,0,2
"f3d7866e81147bf26bed1dc3c20bc3d0",0,0,0,0,1,1,0,0,4,0,1,0,0,2,5,6,6,2,4,2,0,3,3,6,3,2,0,0,0,0,0,0,3,0,0,0,0,0,3,1,1,0,0,0,0,2,1,0,0,0,0,0
"f49b9f7c435ab32e41dcf561f7b6e82d",3,5,0,0,36,22,0,13,10,31,16,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0
"f49d37771055c7f9ef75532d29b440aa",10,14,13,12,12,10,0,18,9,13,0,0,12,11,10,0,0,0,0,0,12,0,0,0,7,0,0,0,7,0,7,0,0,0,0,0,0,0,0,1,6,0,0,0,0,7,0,0,0,0,0,6
"f527af6b382d2df2e1ba7a1abec8e04e",0,0,14,10,10,0,0,12,9,0,12,17,0,21,19,10,13,19,0,18,29,20,29,18,18,26,22,0,16,12,0,13,0,0,20,14,26,18,23,26,9,0,0,0,31,13,18,0,11,11,7,12
"f52ef9e9d534b765b5b0300d5ed37442",31,53,39,35,34,28,36,46,34,40,32,41,56,57,84,60,57,52,34,46,34,29,16,20,21,21,12,17,10,21,25,36,39,15,22,20,18,29,73,22,24,25,29,15,12,23,24,31,30,35,14,19
"f533223aef7e44b298e0c71c3ffe701a",0,14,0,0,14,10,0,0,18,14,13,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0
"f5cf60c4199f1fe982c982e95bd42d52",0,0,0,0,1,5,0,0,3,2,3,5,5,5,3,3,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,3,5,0,4,3,2,0,1,0,0,0,0,0,0,0,0,2,0
"f5f5e0da89730462abaf6301a9557193",0,7,0,12,0,10,0,12,0,0,10,0,0,6,9,18,10,9,11,5,9,0,77,0,0,0,165,0,0,5,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,26,14,0,12,0,16,20
"f62e00c537e951ff3871a5db08916447",1,6,0,0,0,7,0,0,17,6,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,346,0,0,0,0,0,0,0,0
"f672aa3aea2d03f0b297739022e9b716",62,0,0,87,43,0,71,28,56,46,61,69,90,75,73,96,83,42,34,46,0,41,0,0,0,0,0,0,0,0,35,0,0,39,59,42,38,50,87,40,24,43,37,0,61,44,53,81,57,87,97,71
"f6a29736a06a12d686542150bcfc96d4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,23
"f6aad2502230d31efaf465c52473c75f",0,6,0,0,15,12,0,10,16,10,16,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"f6ae642361a498ca12446c05725cd4f5",19,0,10,15,16,16,20,37,14,23,11,20,37,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,9,0
"f6c3da468a726f15355f7e15bf81b2f6",7,0,0,8,2,4,6,3,2,0,4,8,7,4,3,0,7,0,2,13,11,7,0,5,7,5,6,0,11,13,5,14,8,8,10,5,6,5,6,8,8,8,1,0,4,2,0,0,2,5,0,0
"f6e5a6e6840ab9132481a28dfc8c7fb3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,3,10,0,7,0,11,0,5,0,2,3,0,0,0,0,0,0,0,0,0,0,0
"f7372a710d130edad4d8ac95e48896d3",18,28,22,16,14,20,10,22,27,13,12,16,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,9,6,9,13,0,16,14,25,0,12,0,18,14
"f739012242bb4cc9a594a2a022acc601",5,10,0,0,0,7,0,6,9,5,6,0,15,0,0,11,9,0,0,9,9,5,0,0,0,0,0,0,0,0,0,0,0,0,3,6,11,0,0,2,2,0,0,0,0,15,13,0,9,11,9,9
"f74cbf46492611416335bf7498ecd73d",0,0,0,0,0,3,0,0,9,0,0,0,0,0,3,0,5,1,0,0,0,6,5,0,0,0,0,0,0,0,0,0,0,0,5,8,3,0,0,3,3,0,0,0,0,5,10,7,3,0,8,1
"f766db88ee82d815527e8ce1b3573d8d",0,2,2,0,5,1,4,7,6,7,7,5,4,7,4,3,2,3,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,2,0,3,0,1,0,3,1
"f79b5f5bdc7f8cf3b0ef6bbd4cc0594e",6,18,18,4,6,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"f7a6ecf244e3a3a6170cc1c85e715c68",25,18,13,27,15,19,26,28,18,15,18,0,0,17,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,15,11,17,0,16,28,16,21
"f8440b4977cfe1a8e067c386098a7070",8,8,12,0,12,9,8,14,8,11,8,22,9,11,12,8,6,10,5,14,27,38,14,0,35,56,26,14,11,28,11,29,56,27,32,33,25,25,19,26,7,15,12,0,21,31,37,28,9,19,15,11
"f84e36d56e98c342148af1d88a6c649e",9,0,0,5,0,0,0,5,0,16,0,0,0,0,0,12,12,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,11,0,4,0,0,8,0,9,4
"f85317995908ce297a37783c088cd27f",2,16,0,0,21,18,0,3,13,5,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
"f8c3862f6e5e25395d90669c44e2b54e",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,10,0,0,14,0,9,0,9,7,7,0,10,8,0,0,0,0,0,0,0,0,0,3,0
"f9340dab1f8f7944c1161a02b09ce15d",0,0,0,8,4,0,0,0,0,0,7,6,0,0,0,0,0,0,0,11,20,28,19,0,15,36,17,0,9,0,0,10,6,0,0,0,6,0,13,12,16,0,0,0,0,3,6,0,0,0,0,3
