"ID","nahant_unf_d0_1080","nahant_unf_d1_1083","nahant_unf_d2_1086","nahant_unf_d3_1089","nahant_unf_d4_1092","nahant_unf_d5_1095","nahant_unf_d6_1098","nahant_unf_d7_1101","nahant_unf_d8_1104","nahant_unf_d9_1107","nahant_unf_d10_1110","nahant_unf_d11_1113","nahant_unf_d12_1116","nahant_unf_d13_1119","nahant_unf_d14_1122","nahant_unf_d15_1125","nahant_unf_d16_1128","nahant_unf_d17_1131","nahant_unf_d18_1134","nahant_unf_d19_1137","nahant_unf_d20_1140","nahant_unf_d21_1143","nahant_unf_d22_1146","nahant_unf_d23_1149","nahant_unf_d24_1152","nahant_unf_d25_1155","nahant_unf_d26_1158","nahant_unf_d27_1161","nahant_unf_d28_1164","nahant_unf_d29_1167","nahant_unf_d30_1170","nahant_unf_d31_1173","nahant_unf_d32_1176","nahant_unf_d33_1180","nahant_unf_d34_1182","nahant_unf_d35_1185","nahant_unf_d36_1188","nahant_unf_d37_1191","nahant_unf_d38_1194","nahant_unf_d39_1197","nahant_unf_d40_1200","nahant_unf_d41_1203","nahant_unf_d42_1206","nahant_unf_d43_1209","nahant_unf_d44_1212","nahant_unf_d45_1215","nahant_unf_d46_1218","nahant_unf_d47_1221","nahant_unf_d48_1224","nahant_unf_d49_1227","nahant_unf_d50_1230","nahant_unf_d51_1233","nahant_unf_d52_1236","nahant_unf_d53_1239","nahant_unf_d54_1242","nahant_unf_d55_1245","nahant_unf_d56_1248","nahant_unf_d57_1251","nahant_unf_d58_1254","nahant_unf_d59_1257","nahant_unf_d60_1260","nahant_unf_d61_1263","nahant_unf_d62_1266","nahant_unf_d63_1269","nahant_unf_d64_1272","nahant_unf_d65_1275","nahant_unf_d66_1278","nahant_unf_d67_1281","nahant_unf_d68_1284","nahant_unf_d69_1287","nahant_unf_d70_1290","nahant_unf_d71_1293","nahant_unf_d72_1296","nahant_unf_d73_1301","nahant_unf_d75_1304","nahant_unf_d76_1307","nahant_unf_d77_1310","nahant_unf_d78_1313","nahant_unf_d79_1316","nahant_unf_d81_1322","nahant_unf_d82_1325","nahant_unf_d83_1328","nahant_unf_d85_1334","nahant_unf_d86_1337","nahant_unf_d87_1340","nahant_unf_d88_1343","nahant_unf_d89_1346","nahant_unf_d90_1349","nahant_unf_d91_1352","nahant_unf_d92_1355"
"OTU_95",11,0,8,1,0,3,2,6,0,9,2,10,2,2,3,1,0,26,16,9,29,30,10,0,0,2,4,6,3,0,1,0,0,0,3,1,2,0,0,0,1,1,1,2,3,1,6,0,1,0,0,1,0,14,6,16,2,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"OTU_635",0,0,0,2,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,1,0,0,2,5,4,0,0,0,0,0,0,2,3,2,2,3,7,1,1,3,7,1,3,0,5,0,0,2,3,0,0,3,1,3,2,2,7,2,2,6,3,22,2,5,1,10,12,7,13,6,9,9,4,6,0,0,0,0,0,2,0,5,0,1,0,1,2,0,0
"OTU_1067",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,16,14,20,5,3,8,19,2,4,2,1,1,0,3,1,1,0,0,1,1,0,0,0,0,1,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,1,2,7,2,0,0,0,0,0,0,0,0,0
"OTU_1842",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,1,1,0,3,2,2,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,4,1,3,0,0,2,1,1,0,0,1,3,4,4,1,2,0,0,0,2,2,0,0,0,0,0,0,1,0,0
"OTU_211",0,0,0,2,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,3,0,1,0,0,4,0,0,3,0,0,2,2,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,2,1,0,0,0,2,0,2,0,0,0,0,1,0
"OTU_813",1,1,4,1,1,0,0,0,0,7,1,0,0,0,1,0,1,0,1,2,1,2,0,0,0,4,1,0,1,0,1,0,0,1,0,0,0,0,0,6,0,1,2,0,2,1,6,3,0,1,2,1,0,1,0,2,0,1,3,1,2,0,1,0,0,1,2,2,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"OTU_1131",0,0,0,1,0,0,0,0,0,0,0,10,0,0,0,1,2,0,0,0,0,0,1,0,0,2,0,1,0,1,1,1,0,0,0,0,1,0,2,0,1,1,0,2,2,1,2,1,0,0,1,3,0,3,2,1,1,0,2,0,2,2,1,3,0,1,2,1,2,0,5,0,0,0,0,0,0,0,0,1,2,1,0,0,0,1,0,0,0,0
"OTU_508",0,2,0,3,1,0,2,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,1,0,0,0,2,1,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,2,1,0,0,0,1,2,0,0,1,1,1,0,1,1,0,0,2,10,1,0,2,2,0,0,0,0,0,1
"OTU_547",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,1,0,0,0,0,1,0,0,1,3,2,1,2,2,2,0,1,5,2,1,1,1,0,0,3,5,2,3,3,3,5,1,1,1,0,0,2,0,1,2,0,0,0,0,1,0,0,0,0
"OTU_2837",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,2,2,0,1,0,1,1,3,1,0,0,2,0,2,0,0,0,0,0,0,0,1,0,1,2,4,1,0,1,3,1,0,0,0,2,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"OTU_122",1,0,0,0,0,0,1,0,0,0,2,6,1,0,0,1,2,0,2,2,0,0,1,4,6,13,4,1,0,0,0,4,0,0,1,10,18,6,32,19,7,5,2,6,4,1,1,0,0,0,7,28,12,4,4,0,3,4,13,1,1,6,2,1,0,0,5,1,1,1,0,3,1,0,2,0,0,1,0,3,0,0,0,0,0,1,0,0,0,0
"OTU_147",4,8,3,2,7,7,5,5,3,1,3,1,4,4,6,2,1,0,5,0,1,0,4,4,3,1,7,7,1,5,4,6,41,32,61,38,18,22,5,13,35,13,83,49,299,200,142,19,11,11,19,8,25,20,44,11,40,45,75,45,26,60,4,3,1,0,0,1,1,0,29,12,7,5,6,38,36,25,47,18,37,29,89,68,138,112,90,84,54,98
"OTU_730",0,0,1,1,1,1,4,1,1,0,1,3,1,0,0,1,0,0,3,0,0,2,0,1,4,8,1,0,0,0,0,0,1,3,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_125",2,2,1,3,6,4,2,3,2,0,3,1,5,2,3,2,1,2,3,1,1,1,1,8,6,2,6,19,6,7,9,1,4,1,0,4,2,1,0,1,1,1,1,3,6,1,0,5,1,3,4,1,0,2,0,0,2,1,1,2,6,9,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,2,3,1,1,1,5
"OTU_487",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,9,4,12,0,3,1,0,0,6,0,3,0,0,1,0,0,1,0,0,0,0,2,2,1,1,2,2,0,2,2,0,0,0,1,0,0,3,0,1,0,1,0,2,3,2,0,3,2,0,9,8,9,2,0,2,3,0,0
"OTU_716",0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,1,1,9,10,7,4,5,2,5,0,3,2,0,4,2,4,1,4,2,2,0,1,4,1,1,0,0,1,0,0,5,1,1,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0
"OTU_2138",0,0,0,0,0,0,0,0,0,1,0,6,2,1,0,1,0,0,0,0,0,0,0,0,0,0,3,3,1,0,0,1,0,1,0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,8,5,0,0,0,0,0,0,0,0,0,0,0
"OTU_76",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,1,0,0,0,0,0,0,3,6,7,25,14,23,3,33,39,59,8,10,10,18,11,11,2,2,6,0,3,1,1,0,0,0,1,0,0,0,0,0,0,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_699",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,2,3,4,5,3,3,6,19,7,3,1,5,4,1,2,2,1,1,5,12,9,5,13,4,0,4,6,3,9,4,5,0,0,1,3,3,2,0,0,6,3,3,3,1,0,1,0,2,6,2,2,1,0,1,0,0,0,1
"OTU_432",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,4,7,0,2,2,3,3,0,3,0,0,1,2,0,1,0,0,1,0,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,1,5,1,5,1,3,4,5,4,2,4,2,5
"OTU_215",1,4,0,3,0,0,3,4,4,3,2,0,1,0,2,2,2,0,0,3,4,6,4,4,1,2,1,0,0,2,3,0,0,0,1,1,2,3,1,1,1,1,4,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,2,0,1,0,1,3,0,0,2,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"OTU_4543",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,6,1,0,1,2,4,1,1,1,0,0,1,0,0,3,1,2,1,4,0,0,0,0,0,0,0,0,1,1,0,0,0,3,1,0,1,4,3,0,2,1,1,3,3,2,0,3,3,1
"OTU_4664",0,1,1,0,1,0,0,1,3,2,1,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,2,0,6,1,1,0,0,0,1,0,1,1,1,0,5,1,0,0,0,0,0,4,0,0,0,0,0,0,5,0,0,0,0,1,1,0,0,0,0,0,2,0,1,3,5,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"OTU_202",12,5,6,2,6,4,6,9,7,1,4,16,72,104,53,61,46,45,27,10,0,0,3,1,3,11,7,4,2,0,0,1,3,3,5,10,14,3,0,0,0,3,7,1,10,21,6,5,10,5,5,0,0,1,1,3,3,1,1,2,0,4,1,0,2,0,1,0,0,0,2,2,1,0,1,0,1,2,2,1,1,1,6,1,6,12,4,3,2,6
"OTU_467",3,4,2,3,6,3,1,6,5,2,3,3,3,1,0,2,1,0,1,1,2,2,4,11,5,5,10,10,8,5,8,6,14,4,12,6,0,1,1,0,2,3,2,1,3,0,0,0,1,0,1,0,2,2,2,0,2,4,2,3,2,9,4,1,3,0,2,4,4,5,3,4,2,4,5,13,3,2,4,0,1,1,0,1,2,0,4,2,3,1
"OTU_137",1,5,12,8,13,6,10,9,7,11,7,11,5,4,3,3,8,2,8,4,3,8,4,7,0,8,4,0,2,2,1,9,2,4,8,2,8,2,9,14,12,10,10,1,6,3,0,0,0,1,8,6,2,2,2,3,1,6,2,5,3,5,8,0,3,12,16,13,5,0,4,10,7,4,3,1,4,2,1,3,1,1,3,0,2,0,2,2,1,0
"OTU_1371",0,1,0,0,1,0,2,1,1,1,2,0,0,0,0,1,1,0,2,1,3,1,1,5,3,2,0,3,0,0,0,1,1,2,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,2,0,0,0,2,0,0,0,1,1,1,2,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"OTU_22480",4,4,4,5,1,2,1,2,3,1,0,0,0,0,1,0,0,0,1,1,1,3,2,1,5,1,1,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_688",1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,2,0,2,2,0,1,2,2,1,3,0,1,0,0,0,5,2,0,1,0,1,0,1,1,0,0,1,1,2,1,0,1,0,0,0,1,0,0,1,2,0,0,0,1,0,1,0,0,1,0,3,1,1,0,1,1,0,8,2,2,0,2,0,0,0,0,0,0,2,0,1,1,0,0
"OTU_1213",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,3,0,1,1,0,1,2,0,0,0,1,1,2,1,0,0,1,2,0,1,0,0,0,0,0,1,0,0,1,3,0,1,3,2,0,1,0,0,0,0,2,1,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"OTU_495",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,4,6,8,5,2,3,1,1,1,4,1,1,0,0,1,0,9,0,0,4,0,3,2,0,0,0,2,1,0,0,0,0,1,0,0,2,0,1,0,0,1,0,0,0,8,2,1,2,2,0,0,1,0,0,0
"OTU_1096",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,2,0,0,2,2,0,2,3,14,13,16,13,7,4
"OTU_59",1,3,2,3,1,0,1,2,1,7,0,1,0,0,0,3,2,0,1,1,3,7,3,1,3,5,1,1,1,1,3,3,1,3,10,9,5,12,17,18,16,3,9,15,15,14,3,43,22,52,15,23,12,15,12,11,5,5,6,5,9,3,10,3,15,2,13,0,1,2,4,2,8,7,5,2,1,2,0,9,10,5,3,2,0,2,1,1,0,0
"OTU_594",1,0,3,1,2,3,0,2,2,1,2,5,2,12,11,7,2,5,1,2,0,2,3,3,3,6,1,1,0,0,1,1,1,0,0,1,1,1,1,1,0,0,0,2,0,0,2,0,0,0,1,2,1,0,0,0,0,0,0,2,3,2,0,0,0,1,0,0,1,0,0,0,2,1,0,0,0,0,0,2,0,0,1,1,2,2,0,2,0,0
"OTU_106",0,1,4,0,3,1,0,3,3,4,3,4,3,1,1,2,5,2,1,1,15,0,8,21,16,2,5,4,2,12,8,1,0,9,4,11,5,8,7,2,1,0,0,1,0,0,0,0,0,0,1,1,2,0,1,0,1,0,1,1,0,4,1,1,0,0,0,2,1,2,3,1,0,0,0,1,0,1,1,3,1,1,2,1,0,0,0,1,1,0
"OTU_150",0,2,8,6,3,12,6,0,4,6,11,0,2,5,3,1,0,5,0,2,4,7,6,7,8,3,15,5,18,52,21,42,49,25,20,11,7,6,0,2,15,14,10,6,3,4,8,0,10,1,5,10,44,55,27,6,10,8,11,11,22,37,6,0,13,3,1,7,15,11,11,8,2,1,10,16,26,11,10,3,9,14,9,5,4,3,0,3,3,8
"OTU_1616",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,4,1,2,0,1,0,0,2,1,3,2,0,4,6,1,0,2,1,1,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,2,3,1,1,0,1,1,0,0,0,0
"OTU_5435",0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,2,2,0,0,0,0,0,2,0,2,1,1,0,0,4,2,1,1,0,0,2,0,0,1,0,0,1,0,2,1,0,0,0,0,0,3,1,0,1,1,0,0,4,0,1,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_471",0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,2,1,0,1,0,0,3,2,1,0,0,1,1,4,0,3,1,2,0,4,1,0,1,3,4,0,1,5,3,0,0,0,1,1,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
"OTU_2375",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,2,1,9,4,0,0,1,2,0,0,1,1,0,2,3,1,1,0,0,3,1,0,0,1,0,1,1,0
"OTU_869",1,0,0,1,0,0,0,0,0,1,0,2,0,0,0,2,1,0,1,0,2,1,2,4,0,0,1,0,1,0,0,2,0,1,3,0,0,1,1,0,1,1,2,3,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,2,0,0,1,1,0,1,2,0,0,3,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
"OTU_333",0,0,0,0,0,1,0,1,0,6,0,1,0,0,1,0,0,0,1,3,1,2,1,1,1,1,1,0,0,2,1,1,0,0,2,0,0,0,4,2,2,1,2,3,4,0,0,0,0,0,4,1,0,1,1,1,0,8,1,6,4,2,6,0,0,3,2,2,2,3,0,0,7,4,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0
"OTU_578",1,1,0,1,0,0,0,0,2,3,3,1,1,0,1,0,1,0,0,0,0,5,7,4,2,2,1,3,0,0,3,1,0,2,0,0,0,0,1,1,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,1,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_478",1,0,0,0,2,0,3,1,3,5,2,3,1,0,1,0,0,0,1,4,0,1,2,2,4,5,0,1,1,0,0,0,0,0,2,0,1,0,0,0,0,2,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,4,1,0,2,0,2,0,1,1,3,0,2,0,0,1,1,2,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"OTU_22",0,0,0,5,0,2,3,1,0,1,5,11,3,1,0,0,0,0,0,0,10,1,5,15,0,4,16,0,0,0,0,1,1,5,6,2,0,2,9,28,0,8,4,0,9,1,1,0,0,1,2,3,0,3,0,13,4,0,3,0,1,0,2,12,0,0,0,0,9,1,19,23,1,1,0,3,0,0,0,1,2,0,2,0,0,0,0,0,0,0
"OTU_317",0,1,1,0,1,0,1,0,0,4,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,1,7,14,8,6,10,3,11,3,7,10,2,2,10,4,3,7,5,9,1,1,0,0,4,4,2,0,0,4,4,3,0,1,1,1,1,0,0,0,0,0,0,0,4,2,3,0,2,1,0,0,0,0
"OTU_250",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14,7,11,10,0,2,2,3,3,4,2,6,3,16,7,2,2,1,2,1,8,6,4,5,17,9,6,27,9,16,1,1,0,0,0,2,11,10,7,3,4,6,5,10,5,4,14,12,4,14,12,18,24,20,22,24,28,27
"OTU_123",19,13,33,43,24,97,25,56,39,57,74,27,13,20,16,12,6,14,10,10,30,92,43,26,34,22,36,28,31,44,56,23,14,28,15,19,19,22,3,4,8,39,11,29,7,25,10,1,7,4,29,20,26,74,24,33,27,17,13,14,10,23,11,1,4,3,0,1,0,0,0,0,3,5,1,4,1,4,0,1,1,2,0,0,2,3,0,1,2,3
"OTU_199",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2,1,0,0,0,0,2,4,1,0,1,3,11,3,3,0,1,6,0,0,8,3,8,2,8,11,9,5,99,10,12,1,3,23,3,22,24,3,6,5,4,4,11,64,32,8,4,4,4,10,1,13,16,2,21,21,23,2,21,4,5,17,20,5,4,12,20,16,15,12
"OTU_382",8,3,0,0,2,4,4,3,3,4,2,5,14,22,13,10,17,21,15,11,6,2,0,2,0,3,2,1,0,0,0,3,2,2,2,0,1,0,0,4,0,0,1,2,0,1,2,1,0,1,1,0,0,0,1,2,1,0,0,2,1,1,0,0,1,0,0,0,0,0,1,2,3,5,2,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0
"OTU_159",1,0,0,1,1,0,2,2,0,0,0,3,5,0,0,1,5,3,7,5,4,6,5,6,5,8,3,1,5,2,1,6,6,1,1,2,0,3,8,3,6,6,3,2,3,1,0,1,3,0,1,1,2,1,1,5,0,3,4,4,2,1,4,18,4,11,8,3,3,2,8,6,5,10,9,11,1,2,1,3,4,0,3,0,2,1,2,3,0,0
"OTU_3385",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,5,0,0,3,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,1,2,0,0,0,0,3,1,0,0,0,1,0,2,7,4,1,0,0,0,1,0,0,0,1,0,0
"OTU_614",0,0,1,0,0,0,0,2,0,0,0,4,6,8,4,1,2,3,3,0,0,3,3,5,8,5,4,13,7,2,8,18,16,20,13,21,16,15,5,4,5,6,18,12,4,21,9,16,10,14,7,5,6,3,1,8,6,4,3,3,2,4,1,8,5,7,5,2,2,1,6,3,1,5,11,2,8,3,2,2,5,7,5,2,6,6,3,5,1,4
"OTU_416",1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,9,3,2,2,8,4,0,3,2,5,9,5,7,9,1,1,0,0,1,1,3,1,0,0,12,9,4,0,4,3,2,3,0,2,0,0,0,0,1,1,2,1,2,1,2,1,1,1,1,0,0,0,0,0,1,0,0,1,1,3,0,3,3,0,4,1,1,0,1,0,1,3,4
"OTU_902",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,4,7,5,0,3,0,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,3,2,7,3,0,0,0,0,0,0,0,0
"OTU_631",0,1,0,0,1,0,0,0,4,6,2,1,2,0,0,0,2,0,1,6,6,3,0,1,0,2,0,0,0,4,3,2,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,2,0,1,3,1,2,0,1,2,0,0,0,1,1,0,2,0,1,1,1,0,0,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0
"OTU_177",1,2,3,4,0,2,1,1,2,8,1,8,1,0,1,1,2,0,1,3,4,1,3,2,4,3,0,0,0,2,1,0,0,1,4,8,9,24,24,10,7,4,16,11,5,5,3,2,1,6,12,17,13,7,11,8,8,11,5,1,5,4,9,4,3,1,0,1,1,2,1,2,2,2,1,1,1,3,2,10,2,1,1,1,0,1,0,0,0,0
"OTU_893",10,1,1,2,0,1,1,0,4,0,3,4,14,8,4,14,4,1,7,0,2,3,6,9,8,8,5,2,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,1,1,2,0,1,0,1,0,1,1,2,1,0,1,1,0,0,0,0,0,0,2,1,1,1,1,1,0,0,2,0,1,1,0,0,1,3,1,1,1,1,2,3
"OTU_407",0,1,1,1,1,0,1,2,0,2,0,1,0,0,0,2,0,0,1,1,0,2,0,0,0,2,1,0,1,0,0,2,0,0,1,0,0,0,1,0,0,2,1,0,0,4,0,3,1,3,1,1,0,0,0,0,1,5,1,0,0,0,2,0,1,0,1,2,0,0,0,1,2,0,1,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0
"OTU_1125",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,1,0,0,0,0,0,0,4,0,0,0,0,1,3,5,1,3,0,0,0,1,0,0,0,1,0,1,1,0,0,1,3,0,0,1,0,0,1,0,5,6,4,0,1,0,1,5,2,2,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
"OTU_1390",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,4,11,0,8,3,13,2,4,5,0,3,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_523",2,1,3,2,2,0,9,2,2,4,0,6,3,1,0,1,5,0,3,3,2,2,1,1,3,1,3,0,1,0,2,2,0,1,0,1,2,3,7,3,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1,2,0,0,0,2,0,1,1,0,0,0,1,2,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"OTU_116",1,0,0,1,2,0,1,1,1,11,0,2,4,0,1,0,3,1,2,6,6,2,1,3,1,1,2,2,6,3,1,1,2,1,1,1,0,2,7,3,8,4,4,6,7,8,2,15,13,23,4,7,4,8,3,2,2,3,2,1,3,1,5,1,4,3,5,0,0,1,0,1,2,1,1,2,0,0,0,0,2,1,1,0,0,0,0,0,0,0
"OTU_247",0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,1,2,2,0,0,0,0,1,0,0,1,0,4,0,2,1,1,0,2,0,0,0,0,2,0,1,0,0,1,0,0,2,0,0,4,0,0,0,4,2,1,2,2,0,4,0,0,0,0,3,1,0,0,1,0,4,4,3
"OTU_428",1,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,2,0,2,6,11,8,7,19,5,9,3,7,6,8,4,3,3,3,2,4,7,2,1,6,2,1,0,3,1,8,2,5,0,1,0,1,1,1,0,0,0,1,1,1,1,0,1,0,6,2,1,1,0,0,1,0,0,0,0
"OTU_4323",3,0,2,0,1,0,2,6,5,0,2,2,1,1,5,1,10,3,3,2,1,1,3,0,0,0,2,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_236",1,2,2,1,1,0,2,0,3,3,2,3,2,0,0,0,1,0,2,2,0,3,3,4,6,2,1,0,1,0,0,8,0,6,2,0,0,1,2,0,1,2,1,8,0,1,0,3,1,1,2,3,1,2,2,3,1,13,4,1,7,3,4,2,2,6,8,6,1,4,4,3,2,19,1,1,0,0,0,1,2,0,2,1,0,0,0,0,0,0
"OTU_1158",0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,1,3,10,20,1,0,5,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,2,1,0,3,3,3,0,2,0,1,0,0,1,0
