"ID","N01B","N02B","N03B","N04B","N05B","N06B","N07B","N08B","N09B","N10B","N11B","N12B","N13B","N14B","N15B","N16B","N17B","N18B","N19B","N20B","N21B","N22B","N23B","N24B","N25B","N26B","N27B","N28B","N29B","N30B","N31B","N32B","N33B","N34B","N35B","N36B","N37B","N38B","N39B","N40B","N41B","N42B","N43B","N44B","N45B","N46B","N47B","N48B","N49B","N50B","N51B","N52B"
"39e89ba8840faf0d04e03db5da0cfaed",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,25,191,76,21,18,34,151,82,52,27,352,18,16,20
"3a173408a020fc8750b796970a5ad7ef",8,0,7,8,19,11,15,19,28,19,14,8,14,13,12,15,0,6,18,13,10,12,21,12,8,0,13,0,0,10,9,23,12,13,18,7,15,10,12,23,24,21,57,49,37,64,63,107,73,115,103,37
"3a654d08123a97e513a7214f1837bdef",0,0,0,0,0,0,25,32,23,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3aa615a830a3456716329647b0418986",2,4,8,4,3,0,0,2,0,0,2,0,2,0,0,6,4,11,19,20,14,22,27,27,30,22,30,21,27,36,28,16,36,23,8,11,11,19,17,7,6,8,7,2,5,2,0,0,5,6,3,7
"3abdc10ad55444e9476b4791a1d29e4e",2,0,3,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,4,1,4,5,8,6,14,13,26,19,16,28,22,23,6,7,2,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3af3f9e122f0cdd4a0ad21e955b4aa80",20,15,21,21,23,21,21,6,7,6,2,7,4,1,0,2,1,9,8,0,2,0,1,2,2,5,1,1,3,1,0,0,0,0,2,0,1,0,3,0,0,0,4,0,0,4,2,7,2,2,2,4
"3b6fd7be1d9b5827f77b4942a55be2e3",11,2,4,13,0,0,6,8,8,7,16,16,10,13,0,10,2,3,0,0,5,10,6,8,6,2,5,5,0,7,0,5,8,6,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3be867818004ac1cd3cc0c2e67e83fd5",0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3c13608f8984bce981391b1ff355a2ff",0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3ca48e3c238f1bc439a089b64cc318c0",0,0,16,0,6,12,0,0,6,16,10,31,42,8,11,0,10,0,7,5,19,13,12,16,5,9,6,0,0,2,0,0,0,0,8,5,22,0,0,2,5,0,0,0,2,0,0,11,0,11,11,10
"3d3832da69fc8a79f6b6f68121620bbc",0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3da13822a4e59d2d70a6ec427c82e650",0,0,10,0,0,0,17,0,6,12,0,0,8,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3dcb8e210aada55b2e87e15bd5f21adb",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,5,30,24,23,27,20,41,25,52,53,34
"3e1af76fe1384bc4652ec293da3ab89d",0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,8,5,6,2,11,8,7,9,13,14,17,16,17,17,10,14,12,10,14,11,11,8,8,6,7,5,0,4,7,3,0,0,0,4,0,0,0
"3e9c077323b8e74e73def3d1a59a4a52",0,0,0,0,0,1,5,7,5,11,18,22,8,9,9,0,6,0,9,11,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,10,0,0,7,6,19,14,15,21,8,11,17,7,0,37,33,43
"3ebe761bfb1238c87195d431f41bf976",91,10,161,82,142,101,87,57,132,112,55,166,99,78,110,81,58,80,54,55,111,59,42,68,29,19,18,19,0,0,21,14,14,17,27,20,64,38,23,35,51,52,58,71,77,78,67,123,58,44,45,70
"3f9a2c5cf916124f4f056344b9a2db61",5,0,0,7,0,4,3,2,5,3,2,0,3,2,2,4,0,0,5,4,0,3,1,3,7,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"406d2049afc545fff9ca66c77497f9c1",9,3,18,35,11,0,0,0,3,1,3,6,0,0,0,0,0,5,9,0,6,10,16,14,16,5,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
"40e36c1fbeb3ab6b782f28434e240dc9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,10,7,0,0,0,0,5,0,0,9,0,0,0,8,12,12,5,21,0,11,4,8,25,14,6,7,4,7,3,4,0,0,0
"416236d3396a3d7a9b59f1e234f2c453",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3,0,0,0,4,11,4,0,0,7,0,0,8,0,0,4,6,8,8,1,0,0,5,0,0,0,0,1,2,0,1,0,0,0,0
"41b024826cbf8203352777d695f524d5",0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"41c215d58deb3dae780eee8dc22ab129",14,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,1,5,10,28,43,71,49,27,25,86,127,74,47,31,53,3,0,0,0,0,0,0,0,0,0,0,0,0,0
"41d407d2dcd22d6ed303635fcdd94744",133,26,20,26,33,30,22,43,37,66,64,50,35,61,47,51,28,25,21,12,12,15,8,38,73,123,117,136,101,64,96,103,42,15,14,42,26,81,78,82,109,92,122,51,32,65,54,46,53,20,28,35
"432e76e91bd73d6abf0237bb769c5a2c",0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"432ff3cf389f2139c4889748e2f4afcf",33,10,16,13,4,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"433e2e8af8aebca1a2b04d446cd939b9",3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,4,7,7,1,5,3,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"43506bdb551d5ccbc033e04968e0e60e",0,0,0,0,0,0,0,0,0,7,7,15,13,8,6,0,0,0,0,0,0,5,9,6,9,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"436736dde2bcafb6b17fa5381329e9ca",0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"43bad92319f7871e97970f9306ed8882",0,1,1,0,4,4,0,0,1,4,0,0,0,2,3,5,0,0,0,0,0,12,3,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,3,0,0,7,16,8,9,6,1,1,5,0,1,0
"43ef5237004d4c4358fd7997fab872a5",0,0,0,0,5,0,0,0,0,7,2,6,0,0,9,6,7,0,10,8,0,11,9,6,9,6,11,10,14,11,16,10,0,0,0,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"44151829855e6d99e2dfae2eab6c71fa",8,4,8,4,4,14,7,3,3,0,0,0,0,0,0,0,0,0,6,3,8,6,0,0,1,2,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"445b7a3cef8fc48b8e273ac8b3c3d966",3,0,0,8,0,3,0,3,0,0,0,0,2,0,2,5,0,4,4,1,3,6,6,2,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"448c52ffa565b28a5f467f82d6669073",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,7,3,22,14,0,5,0,0
"45199bc755d3611644d2387d68fe5f9e",0,0,0,0,0,0,0,0,4,3,5,7,4,4,0,0,0,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1,0,4,0,3,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0
"45762021845bcffe18e38cfccafbc01f",6,2,21,0,17,22,0,7,14,0,0,0,0,7,0,0,4,6,0,0,0,0,0,6,8,12,0,9,10,15,5,12,16,8,39,7,0,17,11,0,0,18,4,0,11,0,0,0,7,0,5,0
"45ab7b23ee88482238e3e81f02515f68",11,6,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,20,18,23,18,32,31,22
"45ffedadc43d8030c7f8a405ca9ab0db",1103,286,385,175,34,21,7,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
"4613b23b88f40f9193b35fd9f4941820",0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,8,4,0,0,0,12,0,0,12,14,15,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
"467c5bf7bdf0bb68225272f1ed95a4cc",9,7,14,17,6,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"468360b7275e3dfc6ae6a82cc9275d42",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,2,11,20,18,7,7,8,9,12,2,9,10,4
"46c37fbceb654840b6a49a4a9432fa3a",0,22,0,0,0,0,0,0,0,0,0,1,4,0,2,0,20,0,4,3,3,5,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,2,0
"479f7c438ffce9d705b4c04e9840caab",0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"47a9d10e32ffbceb163e240b65825d7e",47,8,29,51,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"47c79dd7bfca112d09545f503149348b",0,0,0,0,0,0,0,0,0,0,2,0,0,7,0,0,1,12,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,12,14
"48cc8977d2f62f22558655e3a53d2300",0,0,0,0,1,4,5,0,3,7,12,18,10,7,11,6,4,10,10,7,5,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
"48cfa59632961313466dfcfd6a0e4bd0",116,42,57,80,156,257,192,119,108,86,39,25,23,31,61,110,69,70,52,46,137,110,188,387,128,125,139,192,141,132,207,140,125,113,56,106,58,272,144,77,14,7,4,2,9,3,0,0,33,0,5,4
"4932b0c11c07c89ab75f7501097f580f",0,0,0,0,0,5,0,0,0,0,0,0,13,4,10,7,0,10,0,3,18,10,14,12,11,14,10,9,13,5,8,10,9,6,15,7,0,9,8,0,0,0,4,0,13,0,0,5,0,11,9,11
"4935f1528b64ddf63e0797bc5c9c52e2",7,0,0,0,0,0,5,7,0,3,7,7,24,15,0,11,0,12,14,15,15,20,21,23,19,18,20,0,19,17,21,13,11,0,10,0,8,14,18,16,19,9,23,26,21,32,30,51,29,30,32,11
"499109fcdb766d19551bb44369eb5825",5,1,2,0,0,0,0,0,0,1,2,30,66,5,3,0,0,0,1,0,3,0,1,0,0,1,1,3,4,0,0,0,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,2
"49b4394d46e28f4f718c47611025d785",0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,13,15,0,13,17,7,0,0,0,9,0,13,0,13,13,11,6,12,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0
"49c6f9911e57d783f3687b0a4abf447a",0,0,4,0,0,10,9,8,3,2,0,2,1,0,0,0,0,0,4,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4a59c399644ad5785422c4cc5ef32be0",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,3,7,11,40,49,70,103,192,86,35,158,18,7,6
"4ac82a0bd9a6963f5f5fa70304d95d13",0,0,0,0,10,0,0,0,8,5,17,48,83,14,0,20,18,33,21,14,9,23,17,12,20,66,66,23,14,6,3,3,3,4,10,39,7,13,10,4,0,0,0,0,0,0,0,0,0,0,0,0
"4b5895dd82f5e6e6a74c7bb99e4ce028",8,0,0,0,0,0,8,0,6,8,0,0,6,7,0,18,0,0,19,0,0,11,30,13,23,13,9,5,17,22,0,20,12,14,16,14,23,0,21,0,16,15,31,29,34,56,28,91,52,94,188,76
"4b95d649f2f281c6e49ed7dfd58385fe",13,0,10,11,0,0,10,12,18,14,18,18,22,28,25,18,16,21,30,15,12,10,0,0,15,11,6,12,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,10,13
"4bd529b387c3c04d3e21110ee9294ac4",0,9,23,0,0,0,0,0,0,0,0,0,45,30,28,37,32,64,37,46,27,48,38,39,20,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4be33645dd9f084ae764b704fa796e19",238,27,9,41,30,30,15,15,34,169,11,65,13,0,29,80,47,66,22,61,172,32,69,22,56,203,84,78,49,67,126,74,53,69,97,71,15,42,70,81,92,97,80,92,154,62,37,718,81,70,27,39
"4be367a4403d799277e8422710180dbd",8,5,8,5,7,5,11,7,11,8,12,12,14,11,18,13,12,26,22,17,10,15,13,17,6,9,9,26,18,11,24,26,27,15,11,13,4,19,10,6,10,8,1,1,8,10,14,25,10,54,44,50
"4c012c51a1e3b53aba786b74fb38952b",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0
"4c5feb59d2ca617847fc404eebf3f178",0,0,0,2,1,0,2,0,0,0,2,0,0,0,0,3,0,13,8,8,3,2,8,0,6,7,2,3,3,4,3,7,4,0,0,0,0,0,7,4,6,8,0,1,3,0,0,3,0,13,0,0
"4c614fcbb70625e2ca78162b62f9238c",0,0,0,0,0,0,0,0,0,0,10,0,0,0,26,15,22,24,29,35,34,21,28,18,14,0,24,17,29,39,32,22,24,16,13,0,0,0,8,25,0,0,0,0,0,0,0,0,0,0,0,0
"4c8746f3547392b9c03247cbb43cc244",21,6,83,19,50,38,50,33,53,40,43,42,40,25,31,6,11,7,5,7,15,15,14,11,6,5,8,2,7,13,2,5,3,0,18,4,46,5,8,7,12,11,14,17,14,9,22,24,13,5,11,37
"4cc817431b3c62a5fc9a845599d17ac5",19,0,0,0,0,8,0,0,0,0,8,17,8,0,11,15,8,20,6,0,23,23,8,34,14,17,9,18,0,11,0,10,0,0,0,0,0,0,6,0,0,0,0,0,17,0,0,24,0,11,0,0
"4da1ab0190b065b4136bce78f2a475b7",0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4da62986df30d31d35fe1a57ca42739d",96,39,155,214,215,149,183,237,157,137,111,87,81,92,86,86,67,217,230,263,298,299,296,268,234,247,199,243,404,236,389,466,392,404,281,482,206,236,215,174,160,135,96,69,44,58,81,118,51,220,228,346
"4e18372b0fcaf07875b761a7a593077d",0,0,0,0,0,0,0,0,0,3,0,0,6,2,3,0,2,1,3,2,0,5,6,3,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0
"4e18d1167bc3b3473ed1c5dddef8b7bc",0,0,0,4,0,0,4,0,4,0,3,0,1,3,4,5,4,8,15,18,14,10,2,3,5,7,6,6,8,6,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"4e1c0a75d9abfecd5612ff2b1c84d92a",0,0,0,0,0,0,0,0,0,0,6,14,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,19,12,21,10,0
"4e2f56dc21eda3790b2046043718af7f",65,21,33,39,23,24,28,19,25,0,0,0,37,30,52,33,159,64,50,64,82,125,92,106,48,33,27,30,41,21,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4e37a64121b0ffb28511a5e6be046842",0,2,1,1,0,0,1,4,1,17,6,4,10,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4e4d01de0127e05269f0631896c08e4c",12,4,7,13,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4e8d7a4662640b90817f015280cf5713",0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4e9f7c5668819729c18b72c57a9e447a",0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,5,14,40,31,24,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4eb857f31cc784f57d11683ffe2bd59c",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,11,26,20,8,0,18,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4fa70c8bb1742f644fd6cc9aa1a81409",0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,2,14,23,38,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5011a0ea9d7402163345550ceb728e0d",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,25,19,17,12,20,20,10,15,0,11,24,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"50ce088edbf916bd6b701e271a2e16af",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,2,0,0,0,9,3,4,5,3,4,4,0,2,8,0,0,6,0
"5106d6cc09dda15f09428de9ea121589",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,34,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5146ab9f82ba6ed89f1e13a46f5eb3b7",4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,3,0,4,0,0,6,0,0,1,0,12,0,0,0,0,4,4,5,0,0,5,0,0,0,0,2,0,0
"5183d97b2862d0ab4cacfd081ab5d0fe",0,0,0,0,0,0,0,3,9,20,21,11,9,6,11,10,1,4,3,3,0,0,0,0,0,1,3,0,6,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,7
"51c17c840a66e56a4a26a65e713d9e79",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,7,10,0,14,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0
"51eee1d5d9a8d23c4c530737fa048bc1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,5,5,21,11,10,18,10,12,15,11,8,11
"523c21ab7b7dfd5394167492e2021279",0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,2,0,0,0,0,2,0,4,0,2,2,3,0,2,2,2,7,5,18,1,0,0,3,0,0,1,2,3,0,1,0,0,0,0,0,0
"524f945306ac2c325b6027df82cc10c2",0,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5253d98d25bc51baaf939f468ca8ef59",1,0,8,14,11,33,58,60,41,13,30,34,25,22,38,46,17,20,16,16,15,24,38,35,14,9,14,1,4,2,2,0,1,2,3,19,9,13,30,30,30,33,27,23,55,92,111,87,61,89,53,38
"52a37a5fd5874a0a823505a4a8f997c3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,0,1,6,11,6,10,8,2,6,6,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
"52abfae86a69569ae491695349cca6f8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,15,12,0,12,0,0,0,11,8,0,0,0,0,0,0,0,0,13,11,24,0,16,23,29,23,0
"52d4dc17fa47b5bf6e9bb65bbd348a5d",0,1,0,3,0,2,2,1,1,0,2,5,1,2,0,0,0,8,0,0,5,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1
"52d7ff9b722b2e1b3d68f96f78cbc91d",9,0,0,10,8,11,13,0,6,10,7,6,9,5,10,8,11,6,12,7,6,4,7,6,7,0,6,5,7,14,3,9,4,13,6,8,13,0,8,15,0,7,5,0,9,12,8,18,8,16,12,13
"52f2ca86fbffd7e54afd38bca662b76c",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,5,7,6,6,9,8,0,7,23,6,23,36,26,10,2,3,4,2,16,34,36,7,57,23,11
"530db0877f00f4616b7aa4b4574dbffd",0,0,4,3,5,1,2,4,6,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,4,10,6,3,8,11,22,0,0,0,0,0,0,0,0,0,2,1,3,1,2,2,6,4,15
"5354dbfade10fff992471f96ccc13f3e",5,0,2,0,3,3,0,3,3,2,1,9,0,2,4,0,0,0,0,0,0,0,3,4,0,1,5,1,0,3,0,3,7,2,48,10,3,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0
"53c8f21306a12d6f30a53416a44b5aa7",17,6,26,37,26,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"54dcbd24f7eba890403bed029266cb4a",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,30,11,4,14,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"554345c10941538d3c323777253ee02d",46,13,59,41,55,59,99,62,80,68,89,75,78,62,41,54,30,29,33,29,25,21,16,27,22,24,22,7,8,6,9,5,6,0,14,0,19,11,12,11,7,10,15,14,29,45,40,89,16,122,124,85
"556c3103ab5686415ab0c21d645b7b29",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,5,9,0,0,22,4,2,148,15,9,10,0,0,0
"5590fd072f7f11891dce7fadc452afe5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,8,2,17,57,0
"55f48643eab636fb1174ce50c9c8362c",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,5,10,26,60,77,32,14,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5610e8fb17396c0d2744ccb4c286d6ed",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,8,0,24,17,21,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
"5685296bff338f2597297a81cf16a6ea",0,0,18,0,10,0,0,0,0,7,11,0,14,8,25,16,0,0,19,29,25,23,23,30,15,29,21,21,14,23,20,19,19,13,67,22,57,30,29,20,51,54,25,27,26,19,16,4,0,14,0,7
"56a818b7b6c99ffcb9429f3291bbe902",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,4,3,1,0,0,0,0,0,17,11,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,12
"56aedcf6ae4ccd4e92f4a6e6429fe7be",0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,8,0,11,7,9,4,0,10,11,11,7,0,10,10,8,4,0,7,0,0,0,0,0,0,0,0,5,0,8,8,11,3,4,19,0
"574476e1eff1fcc8d002915df7194ca7",0,0,0,3,5,0,0,0,0,12,4,0,6,6,9,9,1,0,5,0,3,0,3,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"575077b7c1a04ac427a12952505b0669",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,147,61,27,16,16,4,14
"57608fce970f7f3c1d7cacb6cd93cb1c",12,6,11,11,4,0,10,3,5,0,0,6,0,0,0,3,0,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,5,6,5,7,7,0,0,0,0,0,0,0,0,0,0,0,0,8,7,6
"576a2d17a63e64cdc80e41411a2278a9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,174,11,1,0,0,0,0,0,3,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"57dc0c4117221af3dc3b0d7e11abe8c7",12,0,6,9,6,0,4,0,0,0,4,5,11,0,0,5,6,0,8,6,0,12,17,9,20,7,14,0,20,15,13,17,12,24,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"57f295f1e37d390a0d93e4b898f5a1ac",0,0,9,22,22,11,23,21,21,18,20,15,7,0,0,0,0,5,14,8,9,0,8,12,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0
