"ID","UK01A","UK02A","UK03A","UK04A","UK05A","UK06A","UK08A","UK09A","UK10A","UK11A","UK12A","UK13A","UK14A","UK15A","UK16A","UK17A","UK18A","UK19A","UK20A","UK21A","UK22A","UK23A","UK24A","UK25A","UK26A","UK27A","UK28A","UK29A","UK30A","UK31A","UK32A","UK33A","UK34A","UK35A","UK36A","UK37A","UK38A","UK39A","UK40A","UK41A","UK42A","UK43A","UK44A","UK45A","UK46A","UK47A","UK48A","UK49A","UK50A","UK51A","UK52A"
"c5750b049169944a0a720c0f9c5c0968",27,38,44,57,73,69,79,78,95,118,89,32,195,171,147,144,186,123,118,84,34,26,30,20,8,0,6,6,24,22,36,31,54,94,80,34,15,12,4,0,7,0,5,4,9,0,3,0,7,0,10
"c595940926ac2c5a30b35c8c77c92e98",0,0,0,3,0,0,0,4,4,8,3,0,14,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"c5d7ca7cbf28c43f13c8e5b06bf7e35e",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,11,10,3,14,11,21,20,0,13,0
"c619014dce44f401c196cf7f60af4e54",15,18,19,22,25,35,16,18,18,17,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,4,3,0,0,0,2,38,6,17
"c66ec67719e54d2cb0afc3154b3c23af",0,3,8,3,9,8,9,7,10,8,10,10,4,9,8,9,11,8,5,4,13,23,24,27,31,17,10,15,16,7,8,11,10,7,1,7,11,9,26,9,12,36,26,12,18,19,15,16,7,17,18
"c6703021a4257d4c46127e16cf384b68",0,41,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,38,0,0,0,0
"c674f6de1f90df7a86c1759f591617be",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,6,2,45,74,40,39,12,0,0,0,0,0,0,0,0,0,0,0,0,0
"c676d7dbfb90beef1f6afe31fe7637c7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,22,65,47,20,4,0,0,4,3,10,17,10,9,2,0,0,0,0,0,0,0,0
"c69962aad1a56cd7400314f370f6e8ba",8,10,18,26,44,51,96,83,69,51,46,54,23,12,25,10,20,11,31,27,28,35,20,32,30,26,33,30,11,5,8,6,8,4,9,9,26,22,34,34,34,63,51,20,34,22,27,51,24,58,31
"c6a33d143b0b1bcf4004c909a4af6aa8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,27,16,0,14,0,0,0,0,0,0,0,0,0
"c6b25d0515f6c3f002d1c7d13718280d",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,5,5,7,14,6,11,0,25,10,0,0,2,0,24,11,7,6,5,13,15,36,6,4,0,0,0,0,0,1,0,0,0,4,0,0
"c6c3ab4e828fb40d6e05967b7aac9338",9,3,3,6,9,4,5,0,8,7,3,3,4,7,2,2,2,4,0,2,7,3,5,6,7,6,1,6,5,5,11,4,5,0,0,6,0,1,12,10,11,12,12,11,5,17,30,30,11,33,20
"c6dbdbbdc8afff5589dccc6b44f2c9bc",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"c6f355bc87c68fc0a94013a1635155c5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,2,1,0,2,7,1,0,1,3,5,0,3
"c757ad670c5d796cb866c941c62c4e33",19,12,20,9,21,15,16,14,0,12,0,0,7,0,13,19,10,19,16,0,9,10,14,0,11,12,0,12,7,0,0,0,6,0,2,0,0,0,0,0,0,0,0,0,0,0,8,25,23,16,23
"c7623c5a3544be87e2bbca3e8d3409ad",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,6,0,0,0,1,6,11,0,0,0,0,4,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"c79d1cf3d4757cf1e6a1c8840c29f05c",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,11,14,5,0,4,3,0,0,0,2,0,0,0,0
"c7b72e8bfd8e17b751d5ad6f1360db2f",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,17,13,19,28,17,9,0,0,0,0,0,0,0,0,0,0,2,2,9,10,7,2,2,0,0,0,0,0,0,0,0,0,0
"c812a66b5d3bc0b848d975f3a1792692",0,0,3,2,7,2,9,4,0,0,0,0,2,4,3,4,0,0,0,4,8,3,4,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"c86c42d313081e6c6ec2c8088812cb23",0,19,11,12,11,10,0,11,0,6,11,26,15,8,8,5,21,18,27,23,78,74,49,39,40,56,44,61,54,31,99,78,89,34,17,18,32,28,47,43,53,63,60,22,52,49,43,37,10,15,11
"c8b873193acbb76ba011694340d68d68",13,11,13,9,8,9,9,20,12,13,5,4,24,24,12,10,7,4,6,0,2,1,0,7,4,4,4,3,9,4,0,0,0,0,0,0,0,5,0,0,5,1,0,5,0,0,0,0,0,0,4
"c8f8b3991240d7a0055fdf88d8733b53",6,5,6,1,4,6,7,0,4,1,3,6,3,10,4,0,9,5,5,10,17,12,20,4,15,7,9,29,16,8,21,29,35,19,3,12,9,13,31,36,33,20,8,8,16,30,29,11,3,15,11
"c96bb1b10a36242bec10d20c8e16e06c",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,0,16,13,17,16,9,5,9,13,11,13,15,9,10,2,4,7,4,5,8,8,12,17,9,4,16,10,15,11,0,4,2
"c97078423b141798c2fd8cd12a8018c6",0,1,0,4,0,2,6,2,17,0,9,0,5,6,11,9,4,8,3,14,0,4,7,7,9,5,0,0,2,0,0,0,0,0,0,3,2,2,0,0,0,0,0,8,1,0,0,0,2,4,5
"c97143ad6df9a400c545340b912b9299",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,4,3,3,0,0,0,0,0,0,0,0,3,7,10,4,0,7,0,0,0,0,4,5,4,2,3,0,2,2,4,0,3,0
"c99e903d675dbb877df32c0ae87be4d1",0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,6,3,6,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"c9f9355d32e264f6bc060415332587bb",116,80,92,52,36,39,50,68,44,33,44,9,26,14,28,28,26,5,0,0,0,6,12,12,7,8,9,12,27,47,0,0,0,35,52,40,48,12,0,0,9,27,71,146,72,107,122,106,39,6,13
"ca0740828c8e4febaca3acd24018ac3f",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,17,31,31,21,0,13,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0
"ca4e2e22c9b9c88f517a5da1ab3ec97e",0,8,0,5,7,1,4,0,8,4,5,0,12,7,6,0,4,1,0,0,0,0,4,0,6,0,0,0,0,0,0,0,0,6,5,4,0,0,0,0,0,0,0,10,0,4,3,17,24,10,0
"ca8f1c260ac18a133685554fc1089155",0,41,24,21,31,35,37,24,32,39,37,69,25,25,24,16,19,10,10,10,14,19,10,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,15,0,32,43,90,92,28,74,37
"ca94cbcccd3ab51b3784a6aed45a4a04",0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,2,3,0,3,1,2,4,2,0,0,0
"caa73d4142d8c1761fbfe56b6741cc05",0,0,0,0,0,0,0,0,0,0,0,7,5,9,0,0,4,2,6,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,10,8,4,0,2,0,0,0,0,0,0,0,0
"cb727328eaa7827d6cc46a7d9b90d9ef",0,6,6,9,6,3,2,2,5,2,5,0,2,4,3,4,4,0,6,0,0,0,0,0,0,0,2,0,1,3,0,2,0,15,12,8,16,21,4,0,3,4,5,18,3,1,2,1,6,3,9
"cb974ea153385d55887c27196c475f71",0,0,0,1,0,10,20,12,8,2,1,2,0,0,0,0,0,0,0,0,1,2,3,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cbaf5157a3160bfeab7f0d2f25ae077b",0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,3,0,3,7,5,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cbc19da5915acd4cebb6ac5a51997acc",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,17,15,25,25,5,7,8,12,4,4,8,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cc03149b9a3ccdb4acb16de4c19e270a",0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,11,0,9,6
"cc363a9ccd3549e646859ab1ffe9d460",0,0,0,0,0,0,0,2,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,38
"cc4fa36d40bc7a4d412d0e7cb87ef853",76,70,63,58,54,59,68,72,98,102,172,300,110,153,151,98,202,153,154,153,292,247,141,152,227,331,284,195,104,88,165,195,247,87,96,138,191,196,206,183,173,229,222,162,453,413,237,177,89,134,47
"cc66ff5b4af8f9bed97f5ad29ee40fba",0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,13,22,23,21,31,68,57,92,72,86,96,83,128,116,73,76,59,32,30,35,20,14,15,4,13,6
"cca574f58aa9126e6ecfc4384f7cf9d9",0,8,5,8,9,8,6,12,7,7,12,10,4,7,3,9,7,0,4,10,9,10,7,3,3,0,0,0,0,2,4,0,0,6,8,0,0,6,4,0,0,0,5,0,3,0,6,0,0,0,4
"cdb4e6cc3f3ed1d9381784537583de35",26,17,30,31,15,15,6,8,10,7,2,0,8,5,8,11,11,11,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,14,9,15,9,2,0,0,0,0,0,5,0,0,0,0,6,0,2
"cdc9eb301c1347f5753343884d1a5b41",0,2,0,0,0,0,0,0,3,0,0,0,3,5,4,2,4,4,9,13,4,2,9,2,2,0,0,7,5,10,4,4,0,13,22,8,10,0,0,0,0,0,3,4,0,0,0,0,0,0,3
"cddf4e3badabd62743c5b76f6e95c5cb",63,55,100,134,113,87,88,61,69,91,0,0,49,60,69,63,80,61,80,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cdfb2c9e02e4f387c02256cafdcbeeec",0,0,0,0,0,0,2,0,0,0,2,0,2,2,1,1,0,0,0,4,4,8,2,2,3,0,0,2,4,0,3,5,0,0,0,0,0,0,8,4,6,3,3,0,3,5,3,0,2,3,0
"ce13c9937bcc31fbb83e7c674ebbc49c",6,0,3,9,0,10,4,20,29,38,6,3,57,60,56,60,46,23,29,32,5,0,7,18,7,0,0,2,2,9,0,8,0,36,47,44,44,25,0,0,6,0,0,0,0,0,0,0,0,0,0
"ce2808003f4151a70550bf8c7200e3e1",6,6,9,4,4,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,0,4,6,7
"ce74134d613e02ebfda2aae1dddcd6bf",32,22,47,33,38,27,28,20,25,27,15,3,21,36,31,31,38,30,28,16,9,0,0,1,0,1,0,0,2,7,0,0,0,26,15,29,12,24,0,0,0,3,3,31,2,5,8,14,41,23,48
"ced45f9ac7b5d2630f3bb1b2161b1d9c",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,1,0,0,0,0,0,0,0,7,0,3,0,9,8,4,2,11,12,7,8
"cf47147d4ce1a8a5c4e59757385bd98a",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,17,6,4,0,0,5,7,0,5,0,4,5,0,0,0,0,0,0,0,0,0
"d12f315af5f4a5a893b1087ddcaf36d8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,37,25,0,16,10,0,0,0,0,0,0,0,0,0,0,0,0,0
"d14f5b3eaeb928dde228af72374053c7",35,23,33,16,16,15,0,0,0,0,0,5,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"d2d01dc861fd4b0a6572489b26e9eb1a",22,64,45,35,38,17,30,32,39,21,11,1,9,14,6,9,10,6,0,8,1,0,0,3,5,0,0,0,0,0,0,0,0,0,0,8,3,9,8,0,0,2,3,18,11,14,6,28,36,23,56
"d3b7653b181a4143b6dd5b63f62d2c6d",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,8,7,11,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"d4034a06ae2374e7e12f0a62c2aefad6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,13,1,0,0,0,3,20,19,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"d44abc4cd273dd8ea0996a5829cdfd98",0,1,3,0,2,1,0,0,0,0,1,0,0,0,0,4,2,0,0,0,0,4,8,8,9,9,6,15,9,14,14,11,11,5,8,5,4,6,4,6,8,2,0,0,0,0,2,0,0,0,0
"d464aeb9d76d2c31ab25f8a630439a35",21,24,19,12,15,21,14,11,15,4,9,20,3,5,4,3,4,2,8,6,35,31,25,23,26,18,24,36,25,18,29,49,25,9,8,15,19,7,17,19,17,21,13,5,12,22,17,9,0,5,4
"d46e2205f0c6ecf67b51f83d111c509c",10,4,10,4,2,10,7,4,4,12,0,5,3,7,2,2,2,6,9,4,9,8,6,2,11,2,8,12,7,6,4,7,11,9,8,7,4,8,3,9,8,16,10,6,6,4,7,5,5,6,5
"d4735632ba0fd6e9997b7a1caa994ffa",14,9,13,7,5,4,2,7,9,10,19,14,7,4,5,6,6,10,8,14,18,26,28,25,40,88,75,63,10,11,22,28,42,11,14,7,19,30,43,52,37,25,32,37,36,32,28,31,18,22,13
"d47974c2da911e3b5fb7b86c996ea708",0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,2,0,3,1,1,13,2,0,5,1,3,0,0,0,4,6,7,4,10,3,1,0,0,3,0,0,0,0,0,0,0,3
"d4a0b6f1f74b23c47af5225b6000e60a",6,4,11,3,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,4,11,4,0,0,0,8,0,13
"d4f1d71b5f321c0ddfe0c4dcdc96ea6e",0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,0,4,18,9,0,2,4,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"d4f955832d56885ddfa8f249f335bfe7",0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,9,0,4,0,5,28,46,15,25,24,30,64,46,62,13
"d533826f862de7c0e6c695f76c8c6a1a",0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,3,0,0,1,1,2,3,4,3,5,6,3,4,7,13,4,6,2,2,0,2,2,2,1,3,3,4,3,3,4,4,2,1,1,0
"d5e706007920f2987e8700008aa7fb11",0,1,12,1,0,1,0,3,2,0,0,9,2,3,3,2,2,4,0,6,22,9,10,6,8,5,6,5,3,1,9,9,9,3,0,0,0,0,4,3,5,6,0,2,8,6,8,6,4,4,1
"d635765ba9082151ceecd395cca7332e",11,10,12,5,6,4,2,4,4,0,3,12,0,4,0,2,0,0,5,2,17,15,15,0,0,0,3,6,2,7,12,14,7,6,10,10,12,13,20,36,27,30,6,8,9,13,12,5,0,0,2
"d662d41c478094e4a8f701d57e0564d4",59,85,94,110,140,114,114,78,48,72,16,5,12,16,18,12,6,6,4,6,0,0,6,4,30,36,35,24,18,17,6,3,0,8,5,0,21,55,48,26,16,10,14,43,9,8,9,24,111,21,97
"d68f525366c1dfdc0984a90b89867e95",5,3,1,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10,0,0,0,0,4,0,5,7,0,10,9,4,0,0,6,0,0,0,7,6,8,6,4,7,11,13,11,6,8,1
"d73b2962aa794d65bdaaa279a81b4e25",18,12,10,7,13,6,0,6,16,15,28,4,10,7,10,7,3,3,0,0,0,2,0,0,4,0,2,4,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,5,0,3,0,0,1,9,11
"d745650da7381e336cde5833542b2609",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,16,4,0,0,0,1,5,17,16,5,0,0,0,0,0,0,0,0,0
"d746846bcfa10d5c6a762d5ee4d6c876",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,21,23,34,8,0,0,0,0,9,37,36,13,0,0,0,0,0,0,0,0,0
"d74be7c4785f02220822b20cd6079100",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,5,4,0,0,11,13,11,8,10,3,0,0,4,5,17,0,0,0,0,0,0,2
"d75062d48e70ee25fce216484c55849e",0,0,0,0,0,0,0,0,0,0,0,0,7,8,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"d76d59ec71de0e3b22da0c9cd564d41a",13,12,5,11,13,9,6,0,7,6,8,7,7,3,8,6,7,5,0,0,29,11,31,12,20,10,12,12,27,6,30,13,14,8,3,7,8,3,11,16,29,37,35,11,26,34,45,36,9,22,14
"d7b4047d9f1357b50df067c3821c58fe",0,5,0,5,0,5,8,6,6,9,0,2,4,9,4,11,8,1,12,8,0,0,6,6,0,8,3,0,1,5,6,0,3,9,9,7,6,9,0,0,0,0,0,11,1,2,2,4,9,5,4
"d7c64bffa0bb64257f7229f65ad30e35",0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,5,2,2,0,4,0,0,0,0,0,4,13,3,4,0,0,4,0,0,0,0,0,0
"d7d5ad3fd42fd1ff7918613de090cf05",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,3,4,4,0,5,3,5,4,8,8,5,4,2,2,4,0,0,4,0
"d7da7f508c622707a6a63ed4fed8f5c9",0,0,5,5,11,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"d7e009b80743da483fdd273d8d523e6b",6,1,4,8,7,23,59,77,40,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"d88134b154ca4a66297acc8003359617",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,4,0,3,2,8,1,0,4,1
"d8d67316f0ae1f0e886697f6ac338431",0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,3,1,0,0,3,2,8,11,6,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"d8e7f9181e4d5a4a6453e9ca9996a43f",0,2,1,0,2,1,3,0,2,4,2,1,1,5,1,4,0,0,0,0,0,0,2,1,1,0,1,0,2,0,1,2,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,2,3,0
"d8fcbd135a0870e607b56512eef35bc4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,14,0,0,7,10,8,0,0,0,0,0,0,0,1,0,0,0,0,5,0,9,0,0,0,0,0,0,5,23,9,9,13,17,51,30,59
"d8fe7ef17e6c7657862e63fd63abb96e",0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,4,2,7,9,8,8,4,8,2,0,6,6,4,7,11,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"d90dd231fb113fd25eebc9072882c3d7",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,7,8,6,7,5,17,3,0,0,2,3,7,6,5,5,1,0,2,7,6,3,0,1,0
"d91d91ddd239d382e64507aae73eba4b",314,307,291,382,355,416,536,489,394,517,294,151,513,493,504,517,390,344,450,338,92,210,78,335,171,275,198,269,251,342,65,96,49,377,546,441,406,367,165,205,141,145,333,464,208,201,181,223,355,216,502
"d922e28fdfb36aa671e51df99219225a",144,114,75,68,55,37,29,36,21,25,29,9,22,28,26,21,40,44,50,72,25,16,17,16,20,15,24,16,37,37,26,9,17,23,27,29,44,52,11,13,21,19,34,62,26,20,22,13,39,40,49
"d9a72090a41041940f6dfc743a54628d",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,2,4,0,1,0,0,0,22,20,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,5,2,1,0,0,0,0
"d9b6c73fde519739ca36b6aa7b799380",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,17,15,12,12,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"dadc967461a800b5769827c5c5c575f1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,6,5,10,6,11,0,3,0,1,0,0,0,0,0,0,1,0,0
"db18bdbe0a5eecb6124e38605f3f44c2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,4,2,0,1,2,3,7,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
"dba7f1985e9c7b1d031609c4413860ad",0,0,0,0,0,0,0,0,22,27,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,27,0,0
"dbd500ec9c52f7173d2f8b962c889f0a",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,3,3,0,7,2,3,2,14,11,15,4,0,0,0,0,9,11,3,0,0,0,0,2,5,4,0,2,0
"dc2ed3dc4d4b497442f5d070763ddfe4",5,1,4,1,4,0,0,3,2,4,0,2,9,11,7,9,8,8,18,14,8,7,3,1,2,2,6,3,3,7,1,2,3,8,5,10,4,4,1,3,0,0,2,1,0,2,0,0,0,0,0
"dc8bd9c4c26ed19e0f669494b83c68d1",0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,11,10,17,9,10,12,14,12,8,22,27,16,0,0,0,0,5,18,30,18,25,18,0,12,15,10,9,0,0,0
"dcade5ddb5cbcf24f21edcf64fd28b31",13,20,40,30,40,41,20,8,0,0,0,0,14,20,13,22,18,7,11,0,0,0,5,0,0,0,0,0,0,5,0,0,0,9,5,0,0,0,0,0,0,3,0,11,2,4,0,17,18,9,0
"dcc533b55220ec054100b14978ae0ae2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,8,7,3,0,0,0,0,0,2,6,6,5,3,2,0,0,0,0,0,0,0,0,0,0,0
"dd0b76258e80be388dca274d130484db",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,3,2,4,5,4,6,4,3,2,0,3,0,0,0,0,0,0
"dd49e296d154b747719f9ee3cbe044c4",4,0,4,1,0,0,2,2,0,0,0,0,3,0,4,2,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3
"dd8229814f2d127e61ac92c5d275db8b",0,15,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,18,27,35,38,32,13,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,17
"dde84545146acad7bf7c8ec9010aca06",0,5,8,30,36,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"de3d0e440533123bef372ef43c19f3aa",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,10,0,0,0,3,9,0,6,0,3,12,0
"de583bc67f84ebeed2dc94ad9d764bd0",0,1,0,0,0,2,0,3,0,4,2,3,3,3,6,3,5,0,7,0,0,0,3,6,4,0,0,0,0,0,0,0,0,0,0,0,1,3,10,5,3,4,0,0,0,0,0,1,0,0,0
"de7dc74c9f142b755da2cce29c9a70c3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,4,0,0,2,2,0,5,0,3,4,5,4,1,3
"de99fd3d32bee890863ecdd9c7967f48",0,10,0,0,0,14,0,0,0,0,0,0,0,0,14,0,0,10,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,23,10,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"def2e1dcdc7be47a82fd709f08a3a25c",0,0,0,0,0,0,0,0,0,0,7,0,0,4,0,0,3,4,0,0,7,0,6,0,0,0,0,0,2,5,6,0,6,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
"df71de0e92459aa808364311135bb8fc",0,16,0,0,0,0,0,0,0,0,20,0,0,8,15,17,0,0,0,21,0,0,0,9,0,0,0,0,0,0,0,0,0,21,36,31,36,12,0,0,0,0,12,23,0,11,0,0,17,23,14
"dfb32d7edb8469eb2a1696fa4323b56a",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,7,6,8,8,5,6,2,8,8,0,0,9,10,11,5,0,7,4,0,0,0,6,0,4,0,0,9,2,0,0,0,0
"e03c4d63cd664cf6e5551720d9cca56f",0,2,0,0,0,0,0,3,0,0,1,7,1,2,4,2,8,10,3,9,21,15,8,5,6,8,5,6,11,6,13,11,8,3,0,6,1,8,13,8,5,17,10,3,7,5,8,4,0,0,0
