"ID","nahant_02um_d1_1","nahant_02um_d2_4","nahant_02um_d3_7","nahant_02um_d4_10","nahant_02um_d5_13","nahant_02um_d6_16","nahant_02um_d7_19","nahant_02um_d8_22","nahant_02um_d9_25","nahant_02um_d10_28","nahant_02um_d11_31","nahant_02um_d12_34","nahant_02um_d13_37","nahant_02um_d14_40","nahant_02um_d15_43","nahant_02um_d16_46","nahant_02um_d17_49","nahant_02um_d18_52","nahant_02um_d19_55","nahant_02um_d20_58","nahant_02um_d21_61","nahant_02um_d22_64","nahant_02um_d23_67","nahant_02um_d24_70","nahant_02um_d25_73","nahant_02um_d26_76","nahant_02um_d27_79","nahant_02um_d28_82","nahant_02um_d29_85","nahant_02um_d30_88","nahant_02um_d31_91","nahant_02um_d32_94","nahant_02um_d33_97","nahant_02um_d34_100","nahant_02um_d35_103","nahant_02um_d36_106","nahant_02um_d37_109","nahant_02um_d38_112","nahant_02um_d39_115","nahant_02um_d40_118","nahant_02um_d41_121","nahant_02um_d42_124","nahant_02um_d43_127","nahant_02um_d44_130","nahant_02um_d45_133","nahant_02um_d46_136","nahant_02um_d47_139","nahant_02um_d48_142","nahant_02um_d49_145","nahant_02um_d50_148","nahant_02um_d51_151","nahant_02um_d52_154","nahant_02um_d53_157","nahant_02um_d54_160","nahant_02um_d55_163","nahant_02um_d56_166","nahant_02um_d57_169","nahant_02um_d58_172","nahant_02um_d59_175","nahant_02um_d60_178","nahant_02um_d61_181","nahant_02um_d62_184","nahant_02um_d63_187","nahant_02um_d64_190","nahant_02um_d65_193","nahant_02um_d66_196","nahant_02um_d67_199","nahant_02um_d68_202","nahant_02um_d69_205","nahant_02um_d70_208","nahant_02um_d71_211","nahant_02um_d72_214","nahant_02um_d73_217","nahant_02um_d74_220","nahant_02um_d75_223","nahant_02um_d76_226","nahant_02um_d77_229","nahant_02um_d78_232","nahant_02um_d79_235","nahant_02um_d80_238","nahant_02um_d81_241","nahant_02um_d82_244","nahant_02um_d83_247","nahant_02um_d84_250","nahant_02um_d85_253","nahant_02um_d86_256","nahant_02um_d87_259","nahant_02um_d88_262","nahant_02um_d89_265","nahant_02um_d90_268","nahant_02um_d91_271","nahant_02um_d92_274"
"OTU_630",6,6,3,2,8,3,6,6,2,7,10,9,3,1,0,3,0,3,3,2,3,7,2,3,6,15,4,3,3,2,7,4,2,11,3,5,3,4,15,5,8,21,8,10,19,7,5,9,5,5,0,1,4,6,6,11,8,4,5,10,6,2,0,0,0,0,1,1,1,3,3,5,1,0,2,7,2,5,13,7,2,2,4,7,19,10,13,12,15,17,18,18
"OTU_273",0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,8,1,15,9,18,10,9,1,2,5,8,0,1,3,4,0,13,9,5,2,0,2,0,4,2,1,1,0,1,9,3,4,0,3,2,0,0,2,5,3,1,1,0,1,2,7,3,14,34,10,5,3,0,1,3,1,2,5,0,4
"OTU_48",74,56,51,66,56,65,59,77,67,65,80,131,123,125,112,125,105,121,62,90,85,88,69,72,113,60,56,43,20,36,38,27,17,48,36,43,20,9,34,33,40,58,26,73,67,61,58,68,30,25,7,5,25,27,50,36,26,26,24,32,32,17,14,2,2,4,2,5,3,20,14,16,11,2,6,11,13,12,17,16,16,9,9,26,29,32,29,37,33,30,32,46
"OTU_422",3,4,7,8,2,5,6,4,6,6,6,0,2,1,3,2,8,3,2,2,2,15,16,14,7,9,15,18,16,4,20,18,3,5,4,8,6,6,14,18,26,14,14,16,8,16,8,11,7,9,4,7,16,17,16,22,10,20,31,20,27,13,4,0,1,1,3,2,5,7,0,4,5,1,2,5,3,11,9,8,6,3,11,4,11,8,13,9,12,12,17,9
"OTU_3423",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,2,0,0,0,1,0,1,0,0,2,0,0,2,4,1,0,3,0,0,0,0,1,2,1,0,2,1,1,1,2,0,0,4,0,2,1,4,0,0,1,2,0,1,1,0
"OTU_5149",0,0,1,1,0,1,1,3,0,1,0,0,0,0,0,0,0,1,0,1,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,4,7,3,0,4,1,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_6655",1,0,0,1,0,1,1,0,0,0,1,4,7,6,7,9,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,2,2
"OTU_1067",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,5,2,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_2952",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,5,1,3,2,0,6
"OTU_2033",0,0,1,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,2,0,0,1,2,1,0,0,0,0,1,2,9,2,1,4,0,1,0,0,3,1,0,0,0,2,3,3,2,2,3,4,2,1,1,0,1,1,1,0,2,2,2,4,2,0,0,5,5,9,1,3,3,1,1,6,1,2,0,4,1,0,1,1,3
"OTU_211",9,9,20,9,7,5,13,4,27,8,7,4,10,7,1,3,0,8,6,9,23,12,9,45,9,15,4,10,46,19,34,59,6,21,36,33,18,32,23,27,11,8,24,7,10,13,3,7,10,4,13,19,17,18,7,3,13,10,1,18,6,14,22,21,12,8,18,7,8,3,21,18,22,25,30,49,22,17,13,4,18,12,15,5,4,22,8,3,11,10,3,10
"OTU_7526",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,2,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0
"OTU_508",2,0,1,0,2,1,0,0,1,3,7,0,1,0,2,3,0,2,4,1,1,0,1,3,0,0,0,0,0,1,0,0,3,3,1,0,0,0,2,1,1,1,1,2,1,3,1,2,3,4,0,1,1,0,0,0,1,0,2,0,3,5,4,10,5,4,2,2,1,3,2,65,7,3,3,1,6,3,3,3,32,8,3,2,3,1,3,1,1,1,1,0
"OTU_22826",0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,3,0,0,1,0,2,0,0,1,1,2,1,2,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
"OTU_147",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,1,0,1,4,3,15,8,3,9,10,9,9,9,4,3,1,4,0,4,3,1,2,2,2,2,1,3,2,0,0,0,0,0,1,1,0,1,0,0,3,1,0,0,3,0,2,0,0,4,1,3,1,2,1,2,1
"OTU_2273",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,8,1,2,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
"OTU_21450",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,3,0,0,0,0,0,0,1,0,2,2,0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"OTU_3357",1,1,1,1,0,0,0,0,0,1,1,1,0,1,0,1,1,0,0,1,0,0,3,2,2,2,2,3,3,3,1,1,1,0,1,1,0,1,1,1,4,2,2,2,2,2,4,2,4,2,2,0,1,2,3,1,0,2,4,4,3,1,0,0,0,0,0,0,0,1,0,1,0,0,1,3,0,1,0,1,1,2,0,0,4,2,2,1,3,3,0,2
"OTU_125",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,3,2,1,0,4,2,1,2,0,2,0,1,0,0,2,1,0,1,2,0,1,3,1,2,1,1,0,0,0,0,0,1,0,0,1,0,0,1,1,2,2,1,1,1,1,1,3,0,2,1,1,1,3,4
"OTU_487",0,0,0,0,0,0,0,0,0,1,0,6,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,1,0,1,0,0,0,0,1,1,1,0,0,2
"OTU_587",4,1,1,1,1,1,2,1,2,3,4,0,0,0,0,0,2,0,1,1,1,2,4,0,1,1,6,3,7,4,1,5,0,0,1,3,3,5,6,9,9,13,10,16,15,11,10,11,8,3,1,7,7,9,10,8,11,11,20,11,20,12,3,5,1,0,1,3,5,6,3,5,3,1,1,1,12,6,5,9,7,6,7,9,13,11,14,20,24,18,13,16
"OTU_2138",0,0,0,0,0,0,0,0,2,2,0,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_432",7,1,6,4,7,11,13,15,12,16,14,10,9,24,28,22,26,12,12,8,8,6,13,8,18,24,43,37,12,8,7,5,3,3,6,14,13,18,16,11,16,9,3,4,5,19,8,26,10,3,1,0,0,0,2,4,3,6,12,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,3,4,2,1,2,1,3,6,2,10,4,17,14,14,14,14,9
"OTU_7087",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0
"OTU_467",6,5,7,4,11,2,8,13,18,16,6,8,13,8,7,4,2,4,5,5,8,9,7,5,2,12,12,21,13,14,9,9,0,4,1,1,5,1,2,3,9,5,0,1,4,1,1,1,2,3,1,3,3,1,4,9,2,2,10,2,7,6,34,31,23,16,13,21,39,10,9,23,25,7,14,10,4,5,6,2,4,1,4,2,2,2,1,4,3,2,1,4
"OTU_5879",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,2,0,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,2,0,5,0
"OTU_42273",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,1,2,0,1,3,3,2,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,3,0,2,1,1,2
"OTU_3871",1,1,0,0,0,0,1,0,4,1,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,1,4,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"OTU_4134",0,1,0,0,1,0,1,1,2,4,1,0,1,0,0,0,1,1,0,0,0,0,2,1,0,0,1,2,1,4,2,2,1,0,0,1,0,0,1,0,1,0,2,1,0,0,0,0,0,1,1,2,1,0,2,0,1,1,0,0,0,0,0,0,0,1,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"OTU_2791",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,6,0,1,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,1,0,0,2,0,0
"OTU_2640",0,0,0,1,1,0,0,0,0,1,1,2,1,5,4,1,2,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,3,0,2,3,3,0,0,0,0,0,3,1,0,1,0,1,0,1,0,0,0,0,0,0,0,2,1,3,2,1,0,1,2,0,1,1,1,1,0,0,3,0,0,3,1,2,2,0
"OTU_1884",8,11,10,7,9,11,15,15,14,13,10,4,7,7,7,7,7,3,3,9,11,15,3,13,7,13,17,17,11,21,12,12,5,4,6,6,5,4,6,4,9,9,17,10,3,5,7,5,4,4,3,1,4,2,3,6,8,8,5,12,12,6,3,1,0,0,2,4,5,2,3,2,1,3,0,2,18,9,9,9,9,6,8,12,9,8,5,7,6,8,7,4
"OTU_495",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,2,4,2,0,0,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,1,1,0,0,2,0,0,0,0,1,0
"OTU_234",8,8,4,10,11,22,6,21,17,20,11,6,6,10,14,10,10,8,5,11,13,12,10,10,19,23,20,14,23,13,14,12,6,12,16,7,5,13,11,35,22,13,18,21,19,15,14,16,11,10,5,13,11,30,12,27,10,19,30,30,29,16,8,1,0,0,1,0,4,8,9,2,3,1,4,3,6,6,8,12,7,3,4,7,11,18,19,9,12,12,9,10
"OTU_21952",0,0,0,1,1,0,0,1,0,2,0,0,1,0,0,2,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_59",0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,3,0,2,2,7,2,1,5,0,1,0,1,1,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,1,0,0,0,0,0,0,0,0
"OTU_4829",0,0,0,0,1,1,1,2,0,0,0,0,1,1,3,2,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0
"OTU_594",2,0,0,1,0,2,1,2,0,0,1,3,3,6,7,5,3,3,9,1,1,0,1,1,4,0,0,0,1,0,0,1,0,2,0,0,1,1,0,0,1,0,0,1,1,0,0,4,0,1,1,2,2,2,0,1,0,1,2,1,1,2,0,1,2,2,0,1,1,0,1,0,5,0,0,0,0,0,0,2,0,1,0,2,1,1,2,3,1,1,0,0
"OTU_106",0,0,0,0,0,0,0,2,0,0,1,0,0,0,1,1,0,1,6,1,0,1,2,0,0,1,0,1,0,0,13,0,52,19,19,4,36,6,2,1,0,0,1,0,1,0,0,0,2,2,0,0,0,0,0,0,2,0,1,0,2,2,6,0,0,0,0,1,0,0,0,1,1,2,4,1,0,5,3,0,5,0,1,1,1,1,0,0,0,0,0,0
"OTU_6678",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3,0,0,0
"OTU_3317",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,2,0,0,2,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0
"OTU_150",10,22,42,7,34,7,24,17,30,29,23,5,3,15,4,1,7,8,25,28,20,12,16,10,10,20,13,51,67,45,32,26,6,30,10,8,7,8,3,14,14,10,12,3,12,12,7,12,7,24,47,32,36,15,14,16,10,12,13,17,15,13,14,10,2,5,4,10,29,6,12,9,5,16,16,10,8,6,5,3,8,3,3,4,4,0,5,5,3,3,5,2
"OTU_6989",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0
"OTU_2275",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3,3,0,2,0,1,0,0,0,1,1,1,6,3,3,0,0,1,0,0,0,1,0,0,0,0,0
"OTU_616",22,5,8,20,13,23,15,7,10,12,13,43,16,30,12,24,23,11,26,7,11,2,8,4,19,12,8,5,5,3,3,3,2,4,4,5,1,4,1,0,0,1,1,4,5,6,1,6,4,0,1,5,1,3,2,2,4,6,7,4,2,0,0,0,0,0,0,0,0,3,0,0,1,0,0,1,0,1,0,3,2,0,0,1,1,2,0,1,2,0,0,4
"OTU_1457",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,3,3,0,1,1,0,0,0,2,0,1,0,0
"OTU_5324",0,0,0,0,2,1,1,1,2,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,3,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_2019",2,0,0,0,1,0,5,0,0,0,1,0,0,0,1,1,0,0,2,1,1,4,0,0,3,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,4,0,1,0,1,1,0,1,1,0,0,0,1,3,0,2,1,0,0,1,0,1,4,0,2,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1
"OTU_3301",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1,0,0,2,1,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_226",6,4,7,10,8,14,10,11,10,9,22,27,23,24,17,13,13,19,17,17,13,10,16,8,18,16,13,11,15,8,10,11,4,25,9,12,11,6,9,14,16,34,12,37,42,28,29,29,14,18,19,20,18,29,30,17,33,27,26,27,18,14,12,2,2,4,3,9,1,16,14,11,6,0,5,9,11,13,10,8,15,14,13,17,32,27,25,23,27,26,34,40
"OTU_1469",1,1,0,2,0,2,2,3,3,2,1,1,2,3,1,0,0,4,0,4,1,0,3,2,7,3,0,7,6,10,10,5,1,1,1,1,0,0,3,1,0,0,0,2,0,0,0,3,0,13,7,16,17,6,12,4,5,8,5,2,0,2,2,15,25,24,15,24,17,12,5,5,6,4,6,2,1,1,2,1,0,1,2,1,1,0,1,3,1,2,0,0
"OTU_7224",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,2,0,1,1,0,1,0,0,0,0,0,0,1,0,0,2,1
"OTU_6237",0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,1,1,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_83",52,60,58,39,66,79,76,81,90,102,59,31,21,34,25,28,27,23,19,25,37,55,48,62,35,72,97,117,63,82,70,56,24,51,38,40,20,53,61,69,75,35,47,43,38,37,30,48,20,32,5,14,22,45,31,37,35,40,44,48,51,42,19,8,4,4,4,5,10,24,18,17,26,5,23,34,38,50,62,58,42,33,57,32,63,30,37,51,40,33,54,47
"OTU_2987",0,0,0,0,1,0,1,0,0,1,1,1,1,1,0,0,2,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,4,1,1,0,1,3,3,2,3,1,1,1,1,0,1,0,0,0,0,1,2,0,0,1,0,1,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,1,0,2,0,2,2,0,1,0,2
"OTU_4030",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,5,1,3,0,1,0,0,0,0,0,0,0,0
"OTU_250",27,21,19,12,19,14,18,9,20,7,15,6,10,7,5,10,13,4,16,10,9,8,13,11,7,9,8,11,20,12,10,14,5,4,6,8,2,6,10,10,10,22,12,14,10,15,10,4,5,5,10,12,9,13,13,12,17,12,12,14,7,10,3,5,4,1,2,10,5,9,11,11,2,1,5,3,12,4,7,5,11,11,9,2,22,20,19,7,20,15,12,22
"OTU_1205",0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,2,3,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,6,9,3,8,3,3,0,0,0,1,0,2,1,0,0,1,1,1,4,2,2,0,0,0,3,0,2,1,2,0,0,3,1,3,8,13,5,2,0,1,3,2,2,4,11,3,0,2,3
"OTU_123",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,2,0,0,0,1,2,2,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"OTU_2290",0,4,1,2,0,1,1,1,1,0,2,0,0,1,1,0,3,0,4,3,3,6,4,3,2,1,0,2,0,2,1,1,0,2,1,0,0,0,0,1,0,0,3,0,0,6,0,2,1,3,4,5,2,1,1,0,0,0,3,0,3,1,1,0,7,5,2,3,2,0,2,0,4,0,3,0,2,1,0,0,0,0,0,1,0,0,0,1,0,2,1,1
"OTU_199",0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,1,0,0,2,2,0,3,0,2,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,2,2,2,1,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,2,0,2,0,0,0,0,1,1,2,1,0,0,0,0,0,2,0,0,0,2,1,1,0
"OTU_384",0,0,2,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,2,2,4,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
"OTU_4375",2,1,1,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,2,0,0,0,0,0,0,0,0,3,0,2,1,1,0,0,1,0,0,0,0,0,1,0,0,3,1,0,0,3,0,2,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"OTU_382",1,0,1,0,0,0,0,0,0,1,0,1,2,0,2,2,0,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"OTU_614",2,0,0,12,5,7,2,1,5,1,5,13,17,24,17,18,0,9,19,2,2,2,1,0,2,2,1,0,0,1,0,0,0,1,1,0,0,1,1,0,0,5,0,10,3,1,3,2,3,2,1,1,3,0,1,2,0,0,0,1,2,1,1,0,0,0,0,1,0,1,1,0,0,0,1,0,1,3,0,1,1,1,0,0,0,0,1,1,2,0,1,1
"OTU_2327",0,0,2,1,2,2,4,4,3,4,4,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1,2,3,0,0,2,2,1,2,1,4,2,4,4,0,2,0,2,5,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,2
"OTU_3620",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,4,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,1,0,0
